        4436
  0.397698535404797759D+01  0.184996605883994736D+01  0.139627128752666363D+00 -0.131639551808012067D+00
  0.401814999539494533D+01  0.185560249997430859D+01  0.134268635393802821D+00 -0.128723272032934655D+00
  0.405951296439356835D+01  0.186104640176473146D+01  0.129004192085305724D+00 -0.125844068466796272D+00
  0.410107346034636766D+01  0.186629945927804686D+01  0.123833491704060883D+00 -0.123002636876023225D+00
  0.414283068599703519D+01  0.187136342213878848D+01  0.118756170252714927D+00 -0.120199595432899820D+00
  0.418478384764722833D+01  0.187624009143372161D+01  0.113771809730614709D+00 -0.117435488268155044D+00
  0.422693215526720412D+01  0.188093131668412528D+01  0.108879940935231428D+00 -0.114710788941012110D+00
  0.426927482260043245D+01  0.188543899288724037D+01  0.104080046195734910D+00 -0.112025903798861293D+00
  0.431181106726245478D+01  0.188976505762816038D+01  0.993715620361260987D-01 -0.109381175267756425D+00
  0.435454011083407266D+01  0.189391148826302103D+01  0.947538817665443678D-01 -0.106776885049196024D+00
  0.439746117894909272D+01  0.189788029917431289D+01  0.902263580025923079D-01 -0.104213257203330856D+00
  0.444057350137681439D+01  0.190167353909884107D+01  0.857883051133807029D-01 -0.101690461162107781D+00
  0.448387631209935122D+01  0.190529328852887914D+01  0.814390015948185386D-01 -0.992086146845687633D-01
  0.452736884938405026D+01  0.190874165718642863D+01  0.771776923681155441D-01 -0.967677866131287923D-01
  0.457105035585110020D+01  0.191202078157080946D+01  0.730035910126207443D-01 -0.943679996041597163D-01
  0.461492007853651121D+01  0.191513282257996709D+01  0.689158819183753463D-01 -0.920092328465531711D-01
  0.465897726895064235D+01  0.191807996320415297D+01  0.649137223665781499D-01 -0.896914245260407444D-01
  0.470322118313237514D+01  0.192086440629276956D+01  0.609962445448296517D-01 -0.874144742767954119D-01
  0.474765108169916061D+01  0.192348837239334691D+01  0.571625574846691409D-01 -0.851782455894176810D-01
  0.479226622989299589D+01  0.192595409766206282D+01  0.534117489312503774D-01 -0.829825680482189909D-01
  0.483706589762256733D+01  0.192826383184535533D+01  0.497428871441755460D-01 -0.808272395262936705D-01
  0.488204935950162611D+01  0.193041983633168424D+01  0.461550226283567039D-01 -0.787120282892541934D-01
  0.492721589488375766D+01  0.193242438227262081D+01  0.426471897985692266D-01 -0.766366750011650832D-01
  0.497256478789369805D+01  0.193427974877239572D+01  0.392184085774480301D-01 -0.746008946620761726D-01
  0.501809532745529108D+01  0.193598822114480917D+01  0.358676859282695965D-01 -0.726043784528192238D-01
  0.506380680731625166D+01  0.193755208923651256D+01  0.325940173247418613D-01 -0.706467955048878660D-01
  0.510969852606982755D+01  0.193897364581553200D+01  0.293963881578171785D-01 -0.687277946040563414D-01
  0.515576978717348400D+01  0.194025518502381633D+01  0.262737750812261570D-01 -0.668470058019017405D-01
  0.520201989896474171D+01  0.194139900089261630D+01  0.232251472983629158D-01 -0.650040419550088344D-01
  0.524844817467429703D+01  0.194240738591950701D+01  0.202494677906751991D-01 -0.631985002051798361D-01
  0.529505393243645717D+01  0.194328262970566845D+01  0.173456944892060871D-01 -0.614299633849625243D-01
  0.534183649529714799D+01  0.194402701765219477D+01  0.145127813910988744D-01 -0.596980013496687043D-01
  0.538879519121938610D+01  0.194464282971402236D+01  0.117496796228498818D-01 -0.580021722489419966D-01
  0.543592935308654646D+01  0.194513233921023398D+01  0.905533845111864202D-02 -0.563420237399524029D-01
  0.548323831870334821D+01  0.194549781168923053D+01  0.642870624288209049D-02 -0.547170941336733302D-01
  0.553072143079473744D+01  0.194574150384752520D+01  0.386873137674819279D-02 -0.531269134774341595D-01
  0.557837803700276158D+01  0.194586566250066428D+01  0.137436310710687629D-02 -0.515710045911756121D-01
  0.562620748988148733D+01  0.194587252360503382D+01 -0.105544761853029702D-02 -0.500488840507092234D-01
  0.567420914689005773D+01  0.194576431132894179D+01 -0.342174738652669102D-02 -0.485600631002911301D-01
  0.572238237038400399D+01  0.194554323717183109D+01 -0.572557958624574440D-02 -0.471040485268789944D-01
  0.577072652760489646D+01  0.194521149913008862D+01 -0.796798372175470254D-02 -0.456803434917009699D-01
  0.581924099066833911D+01  0.194477128090813633D+01 -0.101499947633382250D-01 -0.442884483021048492D-01
  0.586792513655046388D+01  0.194422475117341231D+01 -0.122726425374985494D-01 -0.429278611428967755D-01
  0.591677834707299422D+01  0.194357406285393952D+01 -0.143369511543797491D-01 -0.415980787660052004D-01
  0.596580000888688033D+01  0.194282135247708343D+01 -0.163439384710503642D-01 -0.402985971334604148D-01
  0.601498951345466715D+01  0.194196873954824278D+01 -0.182946155889742793D-01 -0.390289120208330911D-01
  0.606434625703160446D+01  0.194101832596813750D+01 -0.201899863846793926D-01 -0.377885196169286466D-01
  0.611386964064555993D+01  0.193997219548744226D+01 -0.220310470753812965D-01 -0.365769170031463309D-01
  0.616355907007583070D+01  0.193883241319716237D+01 -0.238187858069528746D-01 -0.353936026509678939D-01
  0.621341395583092382D+01  0.193760102505466469D+01 -0.255541822795559079D-01 -0.342380769704596841D-01
  0.626343371312527708D+01  0.193628005744216281D+01 -0.272382074015447423D-01 -0.331098426626770317D-01
  0.631361776185512635D+01  0.193487151675842228D+01 -0.288718229623484562D-01 -0.320084051132500519D-01
  0.636396552657337455D+01  0.193337738904133749D+01 -0.304559813383651901D-01 -0.309332728067755608D-01
  0.641447643646374033D+01  0.193179963962068535D+01 -0.319916252205268425D-01 -0.298839576527941547D-01
  0.646514992531403898D+01  0.193014021279977022D+01 -0.334796873666203532D-01 -0.288599753108157893D-01
  0.651598543148877596D+01  0.192840103156490139D+01 -0.349210903756545649D-01 -0.278608454733044256D-01
  0.656698239790103777D+01  0.192658399732162922D+01 -0.363167464831818526D-01 -0.268860921375140387D-01
  0.661814027198371591D+01  0.192469098965674412D+01 -0.376675573779124556D-01 -0.259352438549664659D-01
  0.666945850566018361D+01  0.192272386612487556D+01 -0.389744140373487202D-01 -0.250078339524147722D-01
  0.672093655531434742D+01  0.192068446205888410D+01 -0.402381965820930720D-01 -0.241034007426612143D-01
  0.677257388176025099D+01  0.191857459040287259D+01 -0.414597741483810067D-01 -0.232214877046873561D-01
  0.682436995021114878D+01  0.191639604156701560D+01 -0.426400047763389745D-01 -0.223616436484208661D-01
  0.687632423024813910D+01  0.191415058330325483D+01 -0.437797353150434637D-01 -0.215234228723415813D-01
  0.692843619578844194D+01  0.191183996060090755D+01 -0.448798013426926767D-01 -0.207063852923210501D-01
  0.698070532505323360D+01  0.190946589560138369D+01 -0.459410271006950727D-01 -0.199100965579934730D-01
  0.703313110053518287D+01  0.190703008753114989D+01 -0.469642254416300503D-01 -0.191341281578587333D-01
  0.708571300896568790D+01  0.190453421265210920D+01 -0.479501977899815107D-01 -0.183780575092535037D-01
  0.713845054128180134D+01  0.190197992422862994D+01 -0.488997341151666959D-01 -0.176414680387148304D-01
  0.719134319259292898D+01  0.189936885251041421D+01 -0.498136129163123664D-01 -0.169239492388231286D-01
  0.724439046214730276D+01  0.189670260473047425D+01 -0.506926012168044254D-01 -0.162250967273417229D-01
  0.729759185329825577D+01  0.189398276511759800D+01 -0.515374545707628084D-01 -0.155445122928257358D-01
  0.735094687347033826D+01  0.189121089492232319D+01 -0.523489170777734075D-01 -0.148818039121310745D-01
  0.740445503412527195D+01  0.188838853245617555D+01 -0.531277214064582587D-01 -0.142365857852831852D-01
  0.745811585072778982D+01  0.188551719314311228D+01 -0.538745888280234841D-01 -0.136084783573078849D-01
  0.751192884271139683D+01  0.188259836958279014D+01 -0.545902292571326803D-01 -0.129971083107389123D-01
  0.756589353344400806D+01  0.187963353162487223D+01 -0.552753412994710647D-01 -0.124021085603165625D-01
  0.762000945019358777D+01  0.187662412645404753D+01 -0.559306123066940775D-01 -0.118231182569880772D-01
  0.767427612409367477D+01  0.187357157868489588D+01 -0.565567184389000263D-01 -0.112597827658133913D-01
  0.772869309010898409D+01  0.187047729046624500D+01 -0.571543247314925396D-01 -0.107117536433133306D-01
  0.778325988700090754D+01  0.186734264159448604D+01 -0.577240851693153686D-01 -0.101786886157519667D-01
  0.783797605729309765D+01  0.186416898963517608D+01 -0.582666427650731927D-01 -0.966025153562521943D-02
  0.789284114723707120D+01  0.186095767005270640D+01 -0.587826296424494715D-01 -0.915611235085247825D-02
  0.794785470677780559D+01  0.185770999634732736D+01 -0.592726671246761871D-01 -0.866594706220431485D-02
  0.800301628951949340D+01  0.185442726019920956D+01 -0.597373658262982526D-01 -0.818943767598197259D-02
  0.805832545269128353D+01  0.185111073161908379D+01 -0.601773257496487982D-01 -0.772627215147781397D-02
  0.811378175711312011D+01  0.184776165910497436D+01 -0.605931363837084597D-01 -0.727614435223797491D-02
  0.816938476716177142D+01  0.184438126980480743D+01 -0.609853768078731373D-01 -0.683875397871220626D-02
  0.822513405073681980D+01  0.184097076968414819D+01 -0.613546157957992611D-01 -0.641380650967944207D-02
  0.828102917922693393D+01  0.183753134369937210D+01 -0.617014119248991688D-01 -0.600101316349437204D-02
  0.833706972747613761D+01  0.183406415597490580D+01 -0.620263136878870108D-01 -0.560009079858871193D-02
  0.839325527375029345D+01  0.183057034998525237D+01 -0.623298596029613142D-01 -0.521076185775670025D-02
  0.844958539970377664D+01  0.182705104874080138D+01 -0.626125783306817202D-01 -0.483275431566664634D-02
  0.850605969034618958D+01  0.182350735497726402D+01 -0.628749887896052490D-01 -0.446580158680784031D-02
  0.856267773400936427D+01  0.181994035134860543D+01 -0.631176002739467779D-01 -0.410964246085134856D-02
  0.861943912231449261D+01  0.181635110062295269D+01 -0.633409125728269518D-01 -0.376402102838535504D-02
  0.867634345013942720D+01  0.181274064588141548D+01 -0.635454160902237802D-01 -0.342868661021701431D-02
  0.873339031558620427D+01  0.180911001071938693D+01 -0.637315919666822384D-01 -0.310339368095424771D-02
  0.879057931994875119D+01  0.180546019945015090D+01 -0.638999122008408332D-01 -0.278790178558587344D-02
  0.884791006768081978D+01  0.180179219731058771D+01 -0.640508397716816336D-01 -0.248197546610940453D-02
  0.890538216636410418D+01  0.179810697066870651D+01 -0.641848287615044977D-01 -0.218538418615351216D-02
  0.896299522667654891D+01  0.179440546723280248D+01 -0.643023244791683657D-01 -0.189790225578202005D-02
  0.902074886236099260D+01  0.179068861626201148D+01 -0.644037635838534683D-01 -0.161930874723033432D-02
  0.907864269019386327D+01  0.178695732877805402D+01 -0.644895742078172018D-01 -0.134938741510320535D-02
  0.913667632995427681D+01  0.178321249777810942D+01 -0.645601760799576208D-01 -0.108792662721066309D-02
  0.919484940439326337D+01  0.177945499844840671D+01 -0.646159806493795119D-01 -0.834719280751558546D-03
  0.925316153920322115D+01  0.177568568837858765D+01 -0.646573912078569762D-01 -0.589562721607055865D-03
  0.931161236298771655D+01  0.177190540777653571D+01 -0.646848030124393403D-01 -0.352258669924860473D-03
  0.937020150723141221D+01  0.176811497968360865D+01 -0.646986034074697458D-01 -0.122613145400517188D-03
  0.942892860627030949D+01  0.176431521019005366D+01 -0.646991719465084825D-01  0.995636110831762977D-04
  0.948779329726223430D+01  0.176050688865048133D+01 -0.646868805130364766D-01  0.314457222089361145D-03
  0.954679522015749704D+01  0.175669078789933097D+01 -0.646620934401197500D-01  0.522249236018996468D-03
  0.960593401766997168D+01  0.175286766446616826D+01 -0.646251676312702139D-01  0.723117209974261837D-03
  0.966520933524822468D+01  0.174903825879050867D+01 -0.645764526776603787D-01  0.917234791733267333D-03
  0.972462082104708436D+01  0.174520329543657571D+01 -0.645162909764449288D-01  0.110477177570855907D-02
  0.978416812589934892D+01  0.174136348330712654D+01 -0.644450178483211567D-01  0.128589419068697369D-02
  0.984385090328777679D+01  0.173751951585699760D+01 -0.643629616522494175D-01  0.146076436998913441D-02
  0.990366880931740567D+01  0.173367207130573098D+01 -0.642704439013129514D-01  0.162954101780131812D-02
  0.996362150268803681D+01  0.172982181284948888D+01 -0.641677793760112303D-01  0.179237928462529835D-02
  0.100237086446670283D+02  0.172596938887205575D+01 -0.640552762374372031D-01  0.194943083547253126D-02
  0.100839298990623885D+02  0.172211543315483961D+01 -0.639332361385752945D-01  0.210084392357546201D-02
  0.101442849321960082D+02  0.171826056508590819D+01 -0.638019543346544371D-01  0.224676345069087713D-02
  0.102047734128773318D+02  0.171440538986784530D+01 -0.636617197930674783D-01  0.238733103717639122D-02
  0.102653950123771001D+02  0.171055049872441978D+01 -0.635128153010090929D-01  0.252268509455079795D-02
  0.103261494044015425D+02  0.170669646910607598D+01 -0.633555175722178288D-01  0.265296088405400730D-02
  0.103870362650666834D+02  0.170284386489407447D+01 -0.631900973529718468D-01  0.277829057990341619D-02
  0.104480552728729474D+02  0.169899323660329138D+01 -0.630168195264732139D-01  0.289880333894044356D-02
  0.105092061086801198D+02  0.169514512158358999D+01 -0.628359432155573827D-01  0.301462535991582452D-02
  0.105704884556824013D+02  0.169130004421981517D+01 -0.626477218849051110D-01  0.312587994102565565D-02
  0.106319019993838815D+02  0.168745851613016851D+01 -0.624524034416530441D-01  0.323268754959244679D-02
  0.106934464275741803D+02  0.168362103636315430D+01 -0.622502303338796706D-01  0.333516587491358750D-02
  0.107551214303043423D+02  0.167978809159293863D+01 -0.620414396494159415D-01  0.343342988351324650D-02
  0.108169266998630533D+02  0.167596015631299622D+01 -0.618262632121045486D-01  0.352759188578584707D-02
  0.108788619307530503D+02  0.167213769302825899D+01 -0.616049276768528137D-01  0.361776158642710581D-02
  0.109409268196678120D+02  0.166832115244547929D+01 -0.613776546240012988D-01  0.370404614040051794D-02
  0.110031210654685179D+02  0.166451097366195544D+01 -0.611446606516801855D-01  0.378655021063575500D-02
  0.110654443691611934D+02  0.166070758435251120D+01 -0.609061574671453665D-01  0.386537601490561256D-02
  0.111278964338742234D+02  0.165691140095474765D+01 -0.606623519773268755D-01  0.394062338326856519D-02
  0.111904769648359590D+02  0.165312282885244555D+01 -0.604134463769279012D-01  0.401238981344160823D-02
  0.112531856693527317D+02  0.164934226255734107D+01 -0.601596382358772774D-01  0.408077051295982485D-02
  0.113160222567870168D+02  0.164557008588893128D+01 -0.599011205858718948D-01  0.414585845355916298D-02
  0.113789864385358097D+02  0.164180667215258502D+01 -0.596380820046388538D-01  0.420774441536341057D-02
  0.114420779280093967D+02  0.163805238431576439D+01 -0.593707067004624195D-01  0.426651704155114539D-02
  0.115052964406101506D+02  0.163430757518234371D+01 -0.590991745930044970D-01  0.432226288811388051D-02
  0.115686416937117897D+02  0.163057258756532031D+01 -0.588236613949078696D-01  0.437506644907775452D-02
  0.116321134066387177D+02  0.162684775445734253D+01 -0.585443386926952775D-01  0.442501022191421622D-02
  0.116957113006455984D+02  0.162313339919955757D+01 -0.582613740232785088D-01  0.447217475350366808D-02
  0.117594350988973293D+02  0.161942983564864296D+01 -0.579749309521228606D-01  0.451663866223869261D-02
  0.118232845264490081D+02  0.161573736834179615D+01 -0.576851691499631614D-01  0.455847870005186232D-02
  0.118872593102263338D+02  0.161205629265992578D+01 -0.573922444660153463D-01  0.459776979101073069D-02
  0.119513591790061344D+02  0.160838689498908005D+01 -0.570963090026302689D-01  0.463458505790845156D-02
  0.120155838633971044D+02  0.160472945287974977D+01 -0.567975111878956523D-01  0.466899587824903296D-02
  0.120799330958208522D+02  0.160108423520450716D+01 -0.564959958458414180D-01  0.470107191945770900D-02
  0.121444066104930659D+02  0.159745150231368171D+01 -0.561919042671679969D-01  0.473088116926624613D-02
  0.122090041434049894D+02  0.159383150618915925D+01 -0.558853742781225474D-01  0.475848998176150919D-02
  0.122737254323050831D+02  0.159022449059630855D+01 -0.555765403078097020D-01  0.478396311134001492D-02
  0.123385702166808162D+02  0.158663069123410327D+01 -0.552655334551311259D-01  0.480736374359534008D-02
  0.124035382377408769D+02  0.158305033588326949D+01 -0.549524815544856216D-01  0.482875353847391983D-02
  0.124686292383973552D+02  0.157948364455266343D+01 -0.546375092394394274D-01  0.484819266227571113D-02
  0.125338429632483095D+02  0.157593082962380904D+01 -0.543207380065322820D-01  0.486573981402909760D-02
  0.125991791585604638D+02  0.157239209599351137D+01 -0.540022862777197327D-01  0.488145226849194189D-02
  0.126646375722521078D+02  0.156886764121469158D+01 -0.536822694607229367D-01  0.489538590210650271D-02
  0.127302179538762559D+02  0.156535765563544116D+01 -0.533608000101720714D-01  0.490759522453576309D-02
  0.127959200546038989D+02  0.156186232253607993D+01 -0.530379874858654121D-01  0.491813341875962755D-02
  0.128617436272076180D+02  0.155838181826468847D+01 -0.527139386106403596D-01  0.492705235508173953D-02
  0.129276884260452540D+02  0.155491631237058225D+01 -0.523887573287235148D-01  0.493440262772996616D-02
  0.129937542070437608D+02  0.155146596773609491D+01 -0.520625448606721608D-01  0.494023359313271702D-02
  0.130599407276834398D+02  0.154803094070662417D+01 -0.517353997585116368D-01  0.494459338745526986D-02
  0.131262477469821039D+02  0.154461138121886821D+01 -0.514074179601403947D-01  0.494752895106835393D-02
  0.131926750254796517D+02  0.154120743292731510D+01 -0.510786928429733667D-01  0.494908606579310371D-02
  0.132592223252227068D+02  0.153781923332891313D+01 -0.507493152751041302D-01  0.494930938059095788D-02
  0.133258894097494398D+02  0.153444691388623555D+01 -0.504193736671845749D-01  0.494824242513481217D-02
  0.133926760440746815D+02  0.153109060014862108D+01 -0.500889540233865893D-01  0.494592764672065980D-02
  0.134595819946750375D+02  0.152775041187184457D+01 -0.497581399899310883D-01  0.494240643334973445D-02
  0.135266070294743805D+02  0.152442646313598917D+01 -0.494270129044913284D-01  0.493771913489221212D-02
  0.135937509178293645D+02  0.152111886246164008D+01 -0.490956518433715502D-01  0.493190508510249134D-02
  0.136610134305151814D+02  0.151782771292449437D+01 -0.487641336694110833D-01  0.492500264200371012D-02
  0.137283943397114854D+02  0.151455311226809997D+01 -0.484325330751410044D-01  0.491704917967065135D-02
  0.137958934189884470D+02  0.151129515301557027D+01 -0.481009226331705897D-01  0.490808110955559887D-02
  0.138635104432930767D+02  0.150805392257836357D+01 -0.477693728378118243D-01  0.489813396416568115D-02
  0.139312451889355930D+02  0.150482950336514310D+01 -0.474379521454761782D-01  0.488724235472031126D-02
  0.139990974335759883D+02  0.150162197288779020D+01 -0.471067270232709487D-01  0.487543999161030306D-02
  0.140670669562108532D+02  0.149843140386630425D+01 -0.467757619878646225D-01  0.486275974176923580D-02
  0.141351535371601820D+02  0.149525786433210306D+01 -0.464451196475204608D-01  0.484923362711559870D-02
  0.142033569580545436D+02  0.149210141772970317D+01 -0.461148607423258611D-01  0.483489284660928564D-02
  0.142716770018222459D+02  0.148896212301697206D+01 -0.457850441843663664D-01  0.481976779001638822D-02
  0.143401134526766878D+02  0.148584003476370441D+01 -0.454557270971898339D-01  0.480388806601973577D-02
  0.144086660961039517D+02  0.148273520324878594D+01 -0.451269648532218043D-01  0.478728251878780646D-02
  0.144773347188504449D+02  0.147964767455589952D+01 -0.447988111120128235D-01  0.476997923603456574D-02
  0.145461191089107231D+02  0.147657749066764143D+01 -0.444713178575730783D-01  0.475200557613695423D-02
  0.146150190555155177D+02  0.147352468955823257D+01 -0.441445354338972779D-01  0.473338818238201817D-02
  0.146840343491197558D+02  0.147048930528483313D+01 -0.438185125813117318D-01  0.471415299799120280D-02
  0.147531647813909448D+02  0.146747136807726997D+01 -0.434932964708731329D-01  0.469432528598495713D-02
  0.148224101451974857D+02  0.146447090442657823D+01 -0.431689327388973948D-01  0.467392963527157694D-02
  0.148917702345972724D+02  0.146148793717188141D+01 -0.428454655214148550D-01  0.465298998526544536D-02
  0.149612448448263606D+02  0.145852248558603170D+01 -0.425229374861665621D-01  0.463152964399666210D-02
  0.150308337722877550D+02  0.145557456545987951D+01 -0.422013898653982103D-01  0.460957129395623590D-02
  0.151005368145404386D+02  0.145264418918513050D+01 -0.418808624878685837D-01  0.458713700878808032D-02
  0.151703537702883722D+02  0.144973136583589279D+01 -0.415613938101312835D-01  0.456424826826905185D-02
  0.152402844393697983D+02  0.144683610124885709D+01 -0.412430209472422205D-01  0.454092597200072851D-02
  0.153103286227465230D+02  0.144395839810219484D+01 -0.409257797028953207D-01  0.451719045804043970D-02
  0.153804861224934317D+02  0.144109825599312158D+01 -0.406097045982679733D-01  0.449306150932543471D-02
  0.154507567417880747D+02  0.143825567151430600D+01 -0.402948289019811612D-01  0.446855836343422463D-02
  0.155211402849003921D+02  0.143543063832874318D+01 -0.399811846582830421D-01  0.444369973569130536D-02
  0.155916365571825999D+02  0.143262314724367212D+01 -0.396688027144527014D-01  0.441850382462824313D-02
  0.156622453650591122D+02  0.142983318628302469D+01 -0.393577127488824244D-01  0.439298832431429288D-02
  0.157329665160166634D+02  0.142706074075877742D+01 -0.390479432973946730D-01  0.436717044003801305D-02
  0.158037998185945252D+02  0.142430579334103657D+01 -0.387395217797460445D-01  0.434106689585512292D-02
  0.158747450823747887D+02  0.142156832412696255D+01 -0.384324745254926853D-01  0.431469394523505481D-02
  0.159458021179728906D+02  0.141884831070846973D+01 -0.381268267995892585D-01  0.428806738379132642D-02
  0.160169707370280534D+02  0.141614572823876816D+01 -0.378226028270350484D-01  0.426120256263915614D-02
  0.160882507521940923D+02  0.141346054949777100D+01 -0.375198258171443311D-01  0.423411439805129394D-02
  0.161596419771300859D+02  0.141079274495635998D+01 -0.372185179873706015D-01  0.420681737619612358D-02
  0.162311442264913026D+02  0.140814228283954646D+01 -0.369187005874428847D-01  0.417932556479131984D-02
  0.163027573159202248D+02  0.140550912918839921D+01 -0.366203939220538510D-01  0.415165263208894155D-02
  0.163744810620375851D+02  0.140289324792104719D+01 -0.363236173727936318D-01  0.412381184747076524D-02
  0.164463152824336554D+02  0.140029460089251567D+01 -0.360283894212476419D-01  0.409581609105153129D-02
  0.165182597956595352D+02  0.139771314795343637D+01 -0.357347276700375055D-01  0.406767786544218364D-02
  0.165903144212185190D+02  0.139514884700785813D+01 -0.354426488647049953D-01  0.403940930248997913D-02
  0.166624789795576724D+02  0.139260165406976921D+01 -0.351521689142405627D-01  0.401102217837897602D-02
  0.167347532920594269D+02  0.139007152331888539D+01 -0.348633029112386111D-01  0.398252791627695495D-02
  0.168071371810332870D+02  0.138755840715517476D+01 -0.345760651524767842D-01  0.395393759417390217D-02
  0.168796304697076813D+02  0.138506225625255230D+01 -0.342904691583617444D-01  0.392526195504192509D-02
  0.169522329822217905D+02  0.138258301961144880D+01 -0.340065276924522014D-01  0.389651144097810393D-02
  0.170249445436176643D+02  0.138012064461050410D+01 -0.337242527763428057D-01  0.386769607475341212D-02
  0.170977649798322098D+02  0.137767507705778414D+01 -0.334436557268099205D-01  0.383882566748571744D-02
  0.171706941176894468D+02  0.137524626123785243D+01 -0.331647471408627326D-01  0.380990982729573994D-02
  0.172437317848927805D+02  0.137283413996592341D+01 -0.328875369319654165D-01  0.378095761517473509D-02
  0.173168778100173135D+02  0.137043865463039127D+01 -0.326120343656083125D-01  0.375197790181083096D-02
  0.173901320225024207D+02  0.136805974524250540D+01 -0.323382480438763192D-01  0.372297937640653828D-02
  0.174634942526441392D+02  0.136569735048183460D+01 -0.320661859400371424D-01  0.369397035237450846D-02
  0.175369643315879777D+02  0.136335140774155694D+01 -0.317958554118103615D-01  0.366495889913974644D-02
  0.176105420913214807D+02  0.136102185317262370D+01 -0.315272632170239750D-01  0.363595282790270431D-02
  0.176842273646671053D+02  0.135870862172738205D+01 -0.312604155292666164D-01  0.360695968638068652D-02
  0.177580199852751051D+02  0.135641164720204066D+01 -0.309953179546216505D-01  0.357798677719954345D-02
  0.178319197876164530D+02  0.135413086227842094D+01 -0.307319755449061045D-01  0.354904116388866844D-02
  0.179059266069759602D+02  0.135186619856503798D+01 -0.304703928138071733D-01  0.352012966450377480D-02
  0.179800402794453262D+02  0.134961758663702147D+01 -0.302105737513394049D-01  0.349125887085324858D-02
  0.180542606419163825D+02  0.134738495607559350D+01 -0.299525218374123089D-01  0.346243514860922891D-02
  0.181285875320744019D+02  0.134516823550649267D+01 -0.296962400565325725D-01  0.343366464023117310D-02
  0.182030207883913882D+02  0.134296735263777411D+01 -0.294417309111944178D-01  0.340495327681333664D-02
  0.182775602501195600D+02  0.134078223429672616D+01 -0.291889964350722717D-01  0.337630678146334578D-02
  0.183522057572848674D+02  0.133861280646617220D+01 -0.289380382061477925D-01  0.334773066871555877D-02
  0.184269571506805292D+02  0.133645899431988524D+01 -0.286888573602269610D-01  0.331923025644292359D-02
  0.185018142718607592D+02  0.133432072225730658D+01 -0.284414546025187516D-01  0.329081067280246210D-02
  0.185767769631343889D+02  0.133219791393765230D+01 -0.281958302203359386D-01  0.326247685227820054D-02
  0.186518450675587850D+02  0.133009049231313603D+01 -0.279519840954798073D-01  0.323423354307753172D-02
  0.187270184289336363D+02  0.132799837966161061D+01 -0.277099157160461615D-01  0.320608531838673192D-02
  0.188022968917948994D+02  0.132592149761839950D+01 -0.274696241873246712D-01  0.317803657784847997D-02
  0.188776803014088550D+02  0.132385976720766108D+01 -0.272311082435782136D-01  0.315009154650111979D-02
  0.189531685037660687D+02  0.132181310887280135D+01 -0.269943662592943209D-01  0.312225428771486157D-02
  0.190287613455756812D+02  0.131978144250647800D+01 -0.267593962592021957D-01  0.309452869838068318D-02
  0.191044586742595079D+02  0.131776468747982634D+01 -0.265261959304328304D-01  0.306691852018054585D-02
  0.191802603379462759D+02  0.131576276267094361D+01 -0.262947626310078356D-01  0.303942734617969855D-02
  0.192561661854660855D+02  0.131377558649312509D+01 -0.260650934011733525D-01  0.301205861051329245D-02
  0.193321760663446689D+02  0.131180307692192288D+01 -0.258371849736157115D-01  0.298481560834512431D-02
  0.194082898307979193D+02  0.130984515152211167D+01 -0.256110337819313860D-01  0.295770149483119780D-02
  0.194845073297264122D+02  0.130790172747372302D+01 -0.253866359711537037D-01  0.293071928168919197D-02
  0.195608284147099276D+02  0.130597272159766953D+01 -0.251639874068955161D-01  0.290387184851565415D-02
  0.196372529380021348D+02  0.130405805038063005D+01 -0.249430836843022308D-01  0.287716194663043510D-02
  0.197137807525252633D+02  0.130215762999954254D+01 -0.247239201367482377D-01  0.285059219893755295D-02
  0.197904117118648770D+02  0.130027137634538659D+01 -0.245064918449491125D-01  0.282416510186599915D-02
  0.198671456702646694D+02  0.129839920504649786D+01 -0.242907936454965639D-01  0.279788303457961102D-02
  0.199439824826213226D+02  0.129654103149124977D+01 -0.240768201386905578D-01  0.277174825947244753D-02
  0.200209220044794520D+02  0.129469677085036272D+01 -0.238645656971232037D-01  0.274576292229412227D-02
  0.200979640920265510D+02  0.129286633809845575D+01 -0.236540244736139181D-01  0.271992906021100399D-02
  0.201751086020880699D+02  0.129104964803531419D+01 -0.234451904086729959D-01  0.269424860207681700D-02
  0.202523553921224710D+02  0.128924661530646234D+01 -0.232380572385094582D-01  0.266872337041027148D-02
  0.203297043202163259D+02  0.128745715442336106D+01 -0.230326185023013198D-01  0.264335508938085386D-02
  0.204071552450796219D+02  0.128568117978300855D+01 -0.228288675490776333D-01  0.261814537982965525D-02
  0.204847080260408632D+02  0.128391860568722316D+01 -0.226267975458638582D-01  0.259309576736181050D-02
  0.205623625230424736D+02  0.128216934636112190D+01 -0.224264014834121075D-01  0.256820768941801517D-02
  0.206401185966361105D+02  0.128043331597164434D+01 -0.222276721833477055D-01  0.254348248403290893D-02
  0.207179761079779716D+02  0.127871042864505036D+01 -0.220306023057390034D-01  0.251892140530924616D-02
  0.207959349188243969D+02  0.127700059848438108D+01 -0.218351843539316727D-01  0.249452562404874111D-02
  0.208739948915271967D+02  0.127530373958631604D+01 -0.216414106821091884D-01  0.247029622069233103D-02
  0.209521558890293171D+02  0.127361976605756122D+01 -0.214492735013116637D-01  0.244623420100537406D-02
  0.210304177748603607D+02  0.127194859203086219D+01 -0.212587648846341952D-01  0.242234049472439842D-02
  0.211087804131321732D+02  0.127029013168067517D+01 -0.210698767735343073D-01  0.239861594274434330D-02
