        4436
  0.358923778758094016D+02  0.974256740556074585D+00  0.803130149997982557D-03 -0.464027759108934248D-04
  0.359864301410313487D+02  0.974332071625015339D+00  0.798783203160213654D-03 -0.460358138185450603D-04
  0.360805657971173375D+02  0.974407061726044299D+00  0.794466781117209725D-03 -0.456723425068864789D-04
  0.361747847688866173D+02  0.974481712940736267D+00  0.790180621153181327D-03 -0.453123231084642962D-04
  0.362690869813657386D+02  0.974556027334749775D+00  0.785924463216455772D-03 -0.449557175202954296D-04
  0.363634723597876857D+02  0.974630006957968198D+00  0.781698049875182484D-03 -0.446024880429768652D-04
  0.364579408295908749D+02  0.974703653844644746D+00  0.777501126314545732D-03 -0.442525973231385655D-04
  0.365524923164181743D+02  0.974776970013545685D+00  0.773333440302911065D-03 -0.439060085243513326D-04
  0.366471267461159300D+02  0.974849957468091666D+00  0.769194742156355856D-03 -0.435626853785783276D-04
  0.367418440447330354D+02  0.974922618196496948D+00  0.765084784694566996D-03 -0.432225921084966060D-04
  0.368366441385200289D+02  0.974994954171905071D+00  0.761003323219561472D-03 -0.428856931048392898D-04
  0.369315269539281559D+02  0.975066967352526626D+00  0.756950115532317486D-03 -0.425519533694198877D-04
  0.370264924176082317D+02  0.975138659681780484D+00  0.752924921827119930D-03 -0.422213385180086832D-04
  0.371215404564101021D+02  0.975210033088414363D+00  0.748927504707161190D-03 -0.418938143220834653D-04
  0.372166709973813212D+02  0.975281089486651376D+00  0.744957629165401720D-03 -0.415693470976978343D-04
  0.373118839677665619D+02  0.975351830776309381D+00  0.741015062525958619D-03 -0.412479035798836652D-04
  0.374071792950064719D+02  0.975422258842938983D+00  0.737099574448416527D-03 -0.409294508921654020D-04
  0.375025569067369489D+02  0.975492375557945990D+00  0.733210936874573779D-03 -0.406139566056245397D-04
  0.375980167307881175D+02  0.975562182778721754D+00  0.729348924021138790D-03 -0.403013886297941843D-04
  0.376935586951835262D+02  0.975631682348766516D+00  0.725513312346858126D-03 -0.399917152738784334D-04
  0.377891827281392025D+02  0.975700876097815861D+00  0.721703880533184532D-03 -0.396849053565281654D-04
  0.378848887580627931D+02  0.975769765841962622D+00  0.717920409429995045D-03 -0.393809279990281729D-04
  0.379806767135527892D+02  0.975838353383775337D+00  0.714162682075425610D-03 -0.390797525470661902D-04
  0.380765465233974609D+02  0.975906640512426038D+00  0.710430483656227549D-03 -0.387813490299980258D-04
  0.381724981165741539D+02  0.975974629003803384D+00  0.706723601439274715D-03 -0.384856876767045023D-04
  0.382685314222484720D+02  0.976042320620629678D+00  0.703041824824306681D-03 -0.381927389246445383D-04
  0.383646463697731832D+02  0.976109717112585984D+00  0.699384945273388695D-03 -0.379024739197587874D-04
  0.384608428886876794D+02  0.976176820216417940D+00  0.695752756267346058D-03 -0.376148639609043061D-04
  0.385571209087169535D+02  0.976243631656054656D+00  0.692145053341543552D-03 -0.373298805979592246D-04
  0.386534803597708105D+02  0.976310153142723292D+00  0.688561634023177678D-03 -0.370474959038661071D-04
  0.387499211719430221D+02  0.976376386375058081D+00  0.685002297814403657D-03 -0.367676822819775200D-04
  0.388464432755105449D+02  0.976442333039213683D+00  0.681466846166301995D-03 -0.364904124040115528D-04
  0.389430466009327176D+02  0.976507994808971214D+00  0.677955082473679629D-03 -0.362156592479060123D-04
  0.390397310788503447D+02  0.976573373345852480D+00  0.674466812041435914D-03 -0.359433961585385278D-04
  0.391364966400850491D+02  0.976638470299221573D+00  0.671001842067332809D-03 -0.356735967646229426D-04
  0.392333432156382784D+02  0.976703287306397661D+00  0.667559981624100116D-03 -0.354062351487460623D-04
  0.393302707366906716D+02  0.976767825992755023D+00  0.664141041608965334D-03 -0.351412856423051863D-04
  0.394272791346012355D+02  0.976832087971828078D+00  0.660744834765150885D-03 -0.348787226959627259D-04
  0.395243683409065127D+02  0.976896074845417295D+00  0.657371175656258112D-03 -0.346185212795668002D-04
  0.396215382873197726D+02  0.976959788203691115D+00  0.654019880609940478D-03 -0.343606566638533285D-04
  0.397187889057303707D+02  0.977023229625282874D+00  0.650690767734301038D-03 -0.341051042821513680D-04
  0.398161201282027974D+02  0.977086400677397604D+00  0.647383656888143562D-03 -0.338518400059035243D-04
  0.399135318869760667D+02  0.977149302915904960D+00  0.644098369643554655D-03 -0.336008399303950960D-04
  0.400110241144628915D+02  0.977211937885440585D+00  0.640834729297540067D-03 -0.333520803150410983D-04
  0.401085967432489170D+02  0.977274307119502916D+00  0.637592560846001561D-03 -0.331055379081066905D-04
  0.402062497060919242D+02  0.977336412140551225D+00  0.634371690931809489D-03 -0.328611896774061695D-04
  0.403039829359212547D+02  0.977398254460094096D+00  0.631171947870999713D-03 -0.326190127392103423D-04
  0.404017963658368160D+02  0.977459835578794123D+00  0.627993161614479045D-03 -0.323789846212132240D-04
  0.404996899291086123D+02  0.977521156986550621D+00  0.624835163722627053D-03 -0.321410831104187913D-04
  0.405976635591757358D+02  0.977582220162600990D+00  0.621697787356427934D-03 -0.319052861862959819D-04
  0.406957171896459542D+02  0.977643026575603313D+00  0.618580867264919253D-03 -0.316715720140279026D-04
  0.407938507542946383D+02  0.977703577683736835D+00  0.615484239777461251D-03 -0.314399192320122402D-04
  0.408920641870642712D+02  0.977763874934784560D+00  0.612407742734524959D-03 -0.312103066400084233D-04
  0.409903574220637807D+02  0.977823919766221961D+00  0.609351215540889337D-03 -0.309827131457567854D-04
  0.410887303935675376D+02  0.977883713605311233D+00  0.606314499106682791D-03 -0.307571181354182065D-04
  0.411871830360149858D+02  0.977943257869180127D+00  0.603297435827598221D-03 -0.305335010506784871D-04
  0.412857152840097328D+02  0.978002553964913868D+00  0.600299869608820385D-03 -0.303118416571364094D-04
  0.413843270723188681D+02  0.978061603289639980D+00  0.597321645792203400D-03 -0.300921199979168182D-04
  0.414830183358724156D+02  0.978120407230607558D+00  0.594362611189128685D-03 -0.298743162215821080D-04
  0.415817890097623959D+02  0.978178967165279856D+00  0.591422614041344549D-03 -0.296584108183891267D-04
  0.416806390292424211D+02  0.978237284461407341D+00  0.588501504007052519D-03 -0.294443844529074379D-04
  0.417795683297267360D+02  0.978295360477118958D+00  0.585599132154540473D-03 -0.292322180950522386D-04
  0.418785768467897910D+02  0.978353196560995286D+00  0.582715350922145868D-03 -0.290218928158191145D-04
  0.419776645161654329D+02  0.978410794052153365D+00  0.579850014152117439D-03 -0.288133899269271489D-04
  0.420768312737461727D+02  0.978468154280327740D+00  0.577002977022720394D-03 -0.286066910913851789D-04
  0.421760770555827449D+02  0.978525278565943402D+00  0.574174096060000336D-03 -0.284017779961048236D-04
  0.422754017978831840D+02  0.978582168220200388D+00  0.571363229134556894D-03 -0.281986326261926662D-04
  0.423748054370123697D+02  0.978638824545147390D+00  0.568570235418739420D-03 -0.279972372247922966D-04
  0.424742879094912453D+02  0.978695248833759246D+00  0.565794975391172451D-03 -0.277975741693104666D-04
  0.425738491519962423D+02  0.978751442370012659D+00  0.563037310818330231D-03 -0.275996260810654748D-04
  0.426734891013585980D+02  0.978807406428961357D+00  0.560297104737091795D-03 -0.274033757198935806D-04
  0.427732076945637729D+02  0.978863142276809595D+00  0.557574221457113415D-03 -0.272088060995674075D-04
  0.428730048687506695D+02  0.978918651170988974D+00  0.554868526520196394D-03 -0.270159004128899438D-04
  0.429728805612112339D+02  0.978973934360225173D+00  0.552179886717423310D-03 -0.268246419922547872D-04
  0.430728347093895110D+02  0.979028993084619326D+00  0.549508170056200659D-03 -0.266350144836937294D-04
  0.431728672508813531D+02  0.979083828575709414D+00  0.546853245742474035D-03 -0.264470016192522306D-04
  0.432729781234335178D+02  0.979138442056549319D+00  0.544214984193060062D-03 -0.262605873228995390D-04
  0.433731672649432412D+02  0.979192834741773765D+00  0.541593256996525667D-03 -0.260757557474135197D-04
  0.434734346134575276D+02  0.979247007837670824D+00  0.538987936917981994D-03 -0.258924912138295630D-04
  0.435737801071725386D+02  0.979300962542248854D+00  0.536398897871881442D-03 -0.257107781613408209D-04
  0.436742036844330599D+02  0.979354700045304782D+00  0.533826014936737334D-03 -0.255306012303089752D-04
  0.437747052837317412D+02  0.979408221528495049D+00  0.531269164311089269D-03 -0.253519453148933548D-04
  0.438752848437086982D+02  0.979461528165396222D+00  0.528728223317496450D-03 -0.251747953883365403D-04
  0.439759423031507239D+02  0.979514621121577833D+00  0.526203070393416617D-03 -0.249991366376503543D-04
  0.440766776009908554D+02  0.979567501554662212D+00  0.523693585067989595D-03 -0.248249543791568986D-04
  0.441774906763076558D+02  0.979620170614393770D+00  0.521199647969764184D-03 -0.246522341102362598D-04
  0.442783814683246746D+02  0.979672629442701393D+00  0.518721140792894686D-03 -0.244809615488610545D-04
  0.443793499164099146D+02  0.979724879173762053D+00  0.516257946296747885D-03 -0.243111224572144650D-04
  0.444803959600751710D+02  0.979776920934064099D+00  0.513809948307528044D-03 -0.241427028493726561D-04
  0.445815195389754493D+02  0.979828755842472199D+00  0.511377031675823565D-03 -0.239756888917327414D-04
  0.446827205929085522D+02  0.979880385010283184D+00  0.508959082298195836D-03 -0.238100668029378397D-04
  0.447839990618141996D+02  0.979931809541296217D+00  0.506555987094814853D-03 -0.236458231150742974D-04
  0.448853548857738076D+02  0.979983030531865196D+00  0.504167633978067444D-03 -0.234829444037432540D-04
  0.449867880050096858D+02  0.980034049070963587D+00  0.501793911884693350D-03 -0.233214173763299383D-04
  0.450882983598845328D+02  0.980084866240244157D+00  0.499434710726376612D-03 -0.231612289802525047D-04
  0.451898858909009746D+02  0.980135483114094930D+00  0.497089921399819761D-03 -0.230023662221228967D-04
  0.452915505387008537D+02  0.980185900759701800D+00  0.494759435773858836D-03 -0.228448163133677186D-04
  0.453932922440648028D+02  0.980236120237102826D+00  0.492443146669856993D-03 -0.226885665483075934D-04
  0.454951109479116482D+02  0.980286142599247845D+00  0.490140947873471790D-03 -0.225336043869123800D-04
  0.455970065912978058D+02  0.980335968892055987D+00  0.487852734098080817D-03 -0.223799174817934844D-04
  0.456989791154168827D+02  0.980385600154468850D+00  0.485578400990929228D-03 -0.222274935102322350D-04
  0.458010284615989960D+02  0.980435037418510125D+00  0.483317845130640364D-03 -0.220763203987513228D-04
  0.459031545713102815D+02  0.980484281709339101D+00  0.481070963987464885D-03 -0.219263861356009377D-04
  0.460053573861524754D+02  0.980533334045303184D+00  0.478837655958932486D-03 -0.217776788116509306D-04
  0.461076368478621035D+02  0.980582195437999404D+00  0.476617820321620779D-03 -0.216301867907360985D-04
  0.462099928983103112D+02  0.980630866892318043D+00  0.474411357231896078D-03 -0.214838984005599501D-04
  0.463124254795020391D+02  0.980679349406505141D+00  0.472218167740741813D-03 -0.213388021494461143D-04
  0.464149345335756678D+02  0.980727643972209906D+00  0.470038153750064968D-03 -0.211948867128618791D-04
  0.465175200028024278D+02  0.980775751574539223D+00  0.467871218030172496D-03 -0.210521409015837942D-04
  0.466201818295859098D+02  0.980823673192109391D+00  0.465717264182426410D-03 -0.209105535806385789D-04
  0.467229199564616380D+02  0.980871409797093863D+00  0.463576196673293097D-03 -0.207701136689469011D-04
  0.468257343260962884D+02  0.980918962355282642D+00  0.461447920796966482D-03 -0.206308104350981378D-04
  0.469286248812875044D+02  0.980966331826123250D+00  0.459332342648542907D-03 -0.204926331186683176D-04
  0.470315915649632501D+02  0.981013519162775460D+00  0.457229369164334108D-03 -0.203555709807014209D-04
  0.471346343201812417D+02  0.981060525312161147D+00  0.455138908084602961D-03 -0.202196135748507521D-04
  0.472377530901285567D+02  0.981107351215012247D+00  0.453060867937976836D-03 -0.200847505009208222D-04
  0.473409478181210943D+02  0.981153997805918165D+00  0.450995158054794880D-03 -0.199509714578540847D-04
  0.474442184476030491D+02  0.981200466013377182D+00  0.448941688540508365D-03 -0.198182662662687033D-04
  0.475475649221465559D+02  0.981246756759839189D+00  0.446900370284304812D-03 -0.196866248085502156D-04
  0.476509871854509868D+02  0.981292870961759545D+00  0.444871114944770285D-03 -0.195560371561448741D-04
  0.477544851813426376D+02  0.981338809529639589D+00  0.442853834932118665D-03 -0.194264934527947590D-04
  0.478580588537741605D+02  0.981384573368077606D+00  0.440848443417883389D-03 -0.192979839643269636D-04
  0.479617081468241508D+02  0.981430163375812015D+00  0.438854854306738222D-03 -0.191704990029672778D-04
  0.480654330046966223D+02  0.981475580445767215D+00  0.436872982261810342D-03 -0.190440290007792418D-04
  0.481692333717204590D+02  0.981520825465102664D+00  0.434902742661169464D-03 -0.189185645807274694D-04
  0.482731091923491604D+02  0.981565899315250512D+00  0.432944051608317982D-03 -0.187940963467218773D-04
  0.483770604111600946D+02  0.981610802871967447D+00  0.430996825932137033D-03 -0.186706151003859960D-04
  0.484810869728542642D+02  0.981655537005373002D+00  0.429060983152285483D-03 -0.185481116781700475D-04
  0.485851888222557378D+02  0.981700102579994960D+00  0.427136441512918942D-03 -0.184265769738479877D-04
  0.486893659043111384D+02  0.981744500454815205D+00  0.425223119943317666D-03 -0.183060020864473993D-04
  0.487936181640893025D+02  0.981788731483307697D+00  0.423320938060753999D-03 -0.181863781448399767D-04
  0.488979455467807114D+02  0.981832796513485540D+00  0.421429816167523559D-03 -0.180676963956000521D-04
  0.490023479976971146D+02  0.981876696387938952D+00  0.419549675235437189D-03 -0.179499481375044965D-04
  0.491068254622710612D+02  0.981920431943879790D+00  0.417680436916444998D-03 -0.178331248209493531D-04
  0.492113778860553666D+02  0.981964004013182290D+00  0.415822023506272277D-03 -0.177172179710130007D-04
  0.493160052147228640D+02  0.982007413422420705D+00  0.413974357971046852D-03 -0.176022190777232529D-04
  0.494207073940656940D+02  0.982050660992916158D+00  0.412137363933803478D-03 -0.174881199016151894D-04
  0.495254843699950413D+02  0.982093747540772055D+00  0.410310965637123695D-03 -0.173749122726951573D-04
  0.496303360885406946D+02  0.982136673876913835D+00  0.408495087971596246D-03 -0.172625879663057546D-04
  0.497352624958505203D+02  0.982179440807130821D+00  0.406689656464401131D-03 -0.171511389208461662D-04
  0.498402635381900794D+02  0.982222049132114194D+00  0.404894597262105160D-03 -0.170405571753179780D-04
  0.499453391619421652D+02  0.982264499647495848D+00  0.403109837132240717D-03 -0.169308348714184060D-04
  0.500504893136063771D+02  0.982306793143887247D+00  0.401335303445562249D-03 -0.168219642114873056D-04
  0.501557139397987868D+02  0.982348930406915177D+00  0.399570924186399038D-03 -0.167139373946401419D-04
  0.502610129872513198D+02  0.982390912217263268D+00  0.397816627948289234D-03 -0.166067468149762609D-04
  0.503663864028114858D+02  0.982432739350707407D+00  0.396072343902561835D-03 -0.165003849256178435D-04
  0.504718341334419236D+02  0.982474412578151268D+00  0.394338001822504974D-03 -0.163948442051158803D-04
  0.505773561262199181D+02  0.982515932665667280D+00  0.392613532058947671D-03 -0.162901172937613548D-04
  0.506829523283370875D+02  0.982557300374527598D+00  0.390898865535642924D-03 -0.161861967911561150D-04
  0.507886226870988793D+02  0.982598516461244631D+00  0.389193933767487078D-03 -0.160830754143705407D-04
  0.508943671499241432D+02  0.982639581677606344D+00  0.387498668822460206D-03 -0.159807460651341097D-04
  0.510001856643448122D+02  0.982680496770709344D+00  0.385813003325564908D-03 -0.158792016251596782D-04
  0.511060781780054398D+02  0.982721262482995517D+00  0.384136870463938434D-03 -0.157784350014374423D-04
  0.512120446386627819D+02  0.982761879552286666D+00  0.382470203981198132D-03 -0.156784392289095991D-04
  0.513180849941853765D+02  0.982802348711820484D+00  0.380812938160756775D-03 -0.155792074464356409D-04
  0.514241991925532176D+02  0.982842670690282194D+00  0.379165007825171005D-03 -0.154807328284616786D-04
  0.515303871818572645D+02  0.982882846211840855D+00  0.377526348333872262D-03 -0.153830086156105358D-04
  0.516366489102990940D+02  0.982922875996181000D+00  0.375896895575980096D-03 -0.152860281039262930D-04
  0.517429843261905020D+02  0.982962760758537946D+00  0.374276585970264490D-03 -0.151897846655367254D-04
  0.518493933779530778D+02  0.983002501209729873D+00  0.372665356453508200D-03 -0.150942717819762356D-04
  0.519558760141177913D+02  0.983042098056191138D+00  0.371063144473315724D-03 -0.149994829861128418D-04
  0.520624321833247308D+02  0.983081552000003356D+00  0.369469887988756835D-03 -0.149054118233433819D-04
  0.521690618343225552D+02  0.983120863738929263D+00  0.367885525471401233D-03 -0.148120519245217076D-04
  0.522757649159681819D+02  0.983160033966444469D+00  0.366309995890381438D-03 -0.147193970468559333D-04
  0.523825413772263957D+02  0.983199063371768656D+00  0.364743238704631095D-03 -0.146274409469130964D-04
  0.524893911671694937D+02  0.983237952639896107D+00  0.363185193874981309D-03 -0.145361774548679924D-04
  0.525963142349767949D+02  0.983276702451629903D+00  0.361635801840501131D-03 -0.144456004935493434D-04
  0.527033105299344484D+02  0.983315313483607900D+00  0.360095003526478209D-03 -0.143557039843651912D-04
  0.528103800014348295D+02  0.983353786408339037D+00  0.358562740340808285D-03 -0.142664819821518491D-04
  0.529175225989763689D+02  0.983392121894228977D+00  0.357038954153080445D-03 -0.141779285636399772D-04
  0.530247382721630700D+02  0.983430320605612418D+00  0.355523587314787574D-03 -0.140900378254274104D-04
  0.531320269707040893D+02  0.983468383202783403D+00  0.354016582638798285D-03 -0.140028040548945097D-04
  0.532393886444134949D+02  0.983506310342023737D+00  0.352517883382870000D-03 -0.139162214865582846D-04
  0.533468232432098901D+02  0.983544102675630194D+00  0.351027433281322671D-03 -0.138302843613088814D-04
  0.534543307171158588D+02  0.983581760851950038D+00  0.349545176515817847D-03 -0.137449871065986669D-04
  0.535619110162578522D+02  0.983619285515402453D+00  0.348071057708288433D-03 -0.136603241669875372D-04
  0.536695640908656273D+02  0.983656677306512961D+00  0.346605021928044171D-03 -0.135762900237529435D-04
  0.537772898912720407D+02  0.983693936861936735D+00  0.345147014680448447D-03 -0.134928791703979162D-04
  0.538850883679125801D+02  0.983731064814491019D+00  0.343696981919281504D-03 -0.134100862016838139D-04
  0.539929594713249941D+02  0.983768061793181436D+00  0.342254870016179386D-03 -0.133279058325741442D-04
  0.541009031521490726D+02  0.983804928423228309D+00  0.340820625768852459D-03 -0.132463327235609068D-04
  0.542089193611261493D+02  0.983841665326095072D+00  0.339394196408140968D-03 -0.131653616112631604D-04
  0.543170080490988241D+02  0.983878273119516478D+00  0.337975529578035411D-03 -0.130849873218165975D-04
  0.544251691670106084D+02  0.983914752417523131D+00  0.336564573339789949D-03 -0.130052047082596598D-04
  0.545334026659055198D+02  0.983951103830470908D+00  0.335161276165410634D-03 -0.129260086575837674D-04
  0.546417084969278477D+02  0.983987327965064495D+00  0.333765586940221171D-03 -0.128473941043069764D-04
  0.547500866113216276D+02  0.984023425424387699D+00  0.332377454953373388D-03 -0.127693561381605975D-04
  0.548585369604304915D+02  0.984059396807925313D+00  0.330996829877021879D-03 -0.126918897856173575D-04
  0.549670594956972778D+02  0.984095242711589324D+00  0.329623661804140052D-03 -0.126149900791850560D-04
  0.550756541686635259D+02  0.984130963727749219D+00  0.328257901212649847D-03 -0.125386522341366959D-04
  0.551843209309693847D+02  0.984166560445250860D+00  0.326899498964863095D-03 -0.124628714327386613D-04
  0.552930597343530792D+02  0.984202033449447011D+00  0.325548406318375695D-03 -0.123876429288496465D-04
  0.554018705306506902D+02  0.984237383322218884D+00  0.324204574902757807D-03 -0.123129620194368192D-04
  0.555107532717957923D+02  0.984272610642001999D+00  0.322867956736613826D-03 -0.122388240295241866D-04
  0.556197079098190770D+02  0.984307715983811726D+00  0.321538504207490765D-03 -0.121652243360534666D-04
  0.557287343968481110D+02  0.984342699919265152D+00  0.320216170083732375D-03 -0.120921583649693472D-04
  0.558378326851068607D+02  0.984377563016609503D+00  0.318900907494960525D-03 -0.120196216307078036D-04
  0.559470027269155850D+02  0.984412305840740132D+00  0.317592669935285636D-03 -0.119476096087900555D-04
  0.560562444746902599D+02  0.984446928953229938D+00  0.316291411271541248D-03 -0.118761178773163906D-04
  0.561655578809424512D+02  0.984481432912349463D+00  0.314997085715579457D-03 -0.118051420240163840D-04
  0.562749428982789368D+02  0.984515818273090648D+00  0.313709647852782286D-03 -0.117346776814739491D-04
  0.563843994794012389D+02  0.984550085587193369D+00  0.312429052606600743D-03 -0.116647206023895592D-04
  0.564939275771056089D+02  0.984584235403161867D+00  0.311155255250579704D-03 -0.115952664570506445D-04
  0.566035271442823742D+02  0.984618268266294172D+00  0.309888211417171122D-03 -0.115263110256423489D-04
  0.567131981339158813D+02  0.984652184718700751D+00  0.308627877067633430D-03 -0.114578501316614926D-04
  0.568229404990840550D+02  0.984685985299327715D+00  0.307374208515398539D-03 -0.113898795978331556D-04
  0.569327541929580434D+02  0.984719670543980796D+00  0.306127162405585729D-03 -0.113223953745203253D-04
  0.570426391688020544D+02  0.984753240985344447D+00  0.304886695710168926D-03 -0.112553933541308836D-04
  0.571525953799729649D+02  0.984786697153005042D+00  0.303652765748199020D-03 -0.111888694832739051D-04
  0.572626227799199157D+02  0.984820039573474637D+00  0.302425330156313467D-03 -0.111228198073071816D-04
  0.573727213221841978D+02  0.984853268770208068D+00  0.301204346899134972D-03 -0.110572403436400123D-04
  0.574828909603987697D+02  0.984886385263629260D+00  0.299989774267597374D-03 -0.109921272228970621D-04
  0.575931316482880646D+02  0.984919389571148218D+00  0.298781570858244164D-03 -0.109274765343350250D-04
  0.577034433396676931D+02  0.984952282207183116D+00  0.297579695605584111D-03 -0.108632844058217565D-04
  0.578138259884439734D+02  0.984985063683184614D+00  0.296384107743726715D-03 -0.107995470756599347D-04
  0.579242795486138959D+02  0.985017734507649845D+00  0.295194766822882136D-03 -0.107362607513331978D-04
  0.580348039742645412D+02  0.985050295186150615D+00  0.294011632702103655D-03 -0.106734217631987686D-04
  0.581453992195730649D+02  0.985082746221346062D+00  0.292834665531824701D-03 -0.106110263417610975D-04
  0.582560652388062223D+02  0.985115088113007298D+00  0.291663825795811672D-03 -0.105490707736325059D-04
  0.583668019863199987D+02  0.985147321358039507D+00  0.290499074259191838D-03 -0.104875515570313026D-04
  0.584776094165595666D+02  0.985179446450495488D+00  0.289340371975956891D-03 -0.104264650597610375D-04
  0.585884874840588097D+02  0.985211463881599636D+00  0.288187680312645218D-03 -0.103658076614735250D-04
  0.586994361434400673D+02  0.985243374139766925D+00  0.287040960924357571D-03 -0.103055758768470298D-04
  0.588104553494138500D+02  0.985275177710621897D+00  0.285900175751104815D-03 -0.102457662496473416D-04
  0.589215450567785979D+02  0.985306875077017086D+00  0.284765287017248485D-03 -0.101863752596506447D-04
  0.590327052204203468D+02  0.985338466719052120D+00  0.283636257248515438D-03 -0.101273994569351061D-04
  0.591439357953123590D+02  0.985369953114096142D+00  0.282513049241594929D-03 -0.100688355475148261D-04
  0.592552367365150374D+02  0.985401334736800472D+00  0.281395626062064968D-03 -0.100106800979277703D-04
  0.593666079991755424D+02  0.985432612059120805D+00  0.280283951079658700D-03 -0.995292973929375486D-05
  0.594780495385273653D+02  0.985463785550337867D+00  0.279177987920783727D-03 -0.989558124675667286D-05
  0.595895613098903496D+02  0.985494855677069403D+00  0.278077700486069920D-03 -0.983863131679096848D-05
  0.597011432686701227D+02  0.985525822903294935D+00  0.276983052952441220D-03 -0.978207670989391878D-05
  0.598127953703580246D+02  0.985556687690368416D+00  0.275894009758861848D-03 -0.972591420067793063D-05
  0.599245175705307247D+02  0.985587450497040107D+00  0.274810535619519447D-03 -0.967014062885694531D-05
  0.600363098248499298D+02  0.985618111779472339D+00  0.273732595498142823D-03 -0.961475285070812177D-05
  0.601481720890622356D+02  0.985648671991255942D+00  0.272660154632017133D-03 -0.955974768194146504D-05
  0.602601043189986783D+02  0.985679131583431567D+00  0.271593178519046212D-03 -0.950512211032312762D-05
  0.603721064705745931D+02  0.985709491004503446D+00  0.270531632894187106D-03 -0.945087306305130714D-05
  0.604841784997893726D+02  0.985739750700455719D+00  0.269475483768534486D-03 -0.939699744452805096D-05
  0.605963203627259901D+02  0.985769911114775077D+00  0.268424697397286476D-03 -0.934349228809320620D-05
  0.607085320155510360D+02  0.985799972688460202D+00  0.267379240284830650D-03 -0.929035459261424929D-05
  0.608208134145141273D+02  0.985829935860045747D+00  0.266339079189290148D-03 -0.923758145179771024D-05
  0.609331645159479223D+02  0.985859801065612995D+00  0.265304181098574348D-03 -0.918516990269770955D-05
  0.610455852762677225D+02  0.985889568738808730D+00  0.264274513268932996D-03 -0.913311701215727300D-05
  0.611580756519711173D+02  0.985919239310864670D+00  0.263250043181560028D-03 -0.908141998117790524D-05
  0.612706355996379841D+02  0.985948813210606900D+00  0.262230738557675156D-03 -0.903007591125799239D-05
  0.613832650759299554D+02  0.985978290864478857D+00  0.261216567367630837D-03 -0.897908199981353847D-05
  0.614959640375903049D+02  0.986007672696552984D+00  0.260207497802017202D-03 -0.892843548456530418D-05
  0.616087324414437205D+02  0.986036959128547497D+00  0.259203498293262614D-03 -0.887813355207231662D-05
  0.617215702443959344D+02  0.986066150579843037D+00  0.258204537507320388D-03 -0.882817344455469249D-05
  0.618344774034335174D+02  0.986095247467497771D+00  0.257210584341197891D-03 -0.877855247480663231D-05
  0.619474538756236015D+02  0.986124250206263708D+00  0.256221607911227486D-03 -0.872926797500168982D-05
  0.620604996181137238D+02  0.986153159208599361D+00  0.255237577562123625D-03 -0.868031722837972567D-05
  0.621736145881314712D+02  0.986181974884688284D+00  0.254258462870679764D-03 -0.863169760333138954D-05
  0.622867987429842103D+02  0.986210697642452727D+00  0.253284233624508190D-03 -0.858340651175459398D-05
  0.624000520400589807D+02  0.986239327887567629D+00  0.252314859835120703D-03 -0.853544129015593211D-05
  0.625133744368220761D+02  0.986267866023477380D+00  0.251350311743563483D-03 -0.848779940761135401D-05
  0.626267658908188452D+02  0.986296312451411250D+00  0.250390559786390439D-03 -0.844047835171891312D-05
  0.627402263596736205D+02  0.986324667570392721D+00  0.249435574627104579D-03 -0.839347551066235232D-05
  0.628537558010891360D+02  0.986352931777262132D+00  0.248485327148857649D-03 -0.834678842427610967D-05
  0.629673541728465835D+02  0.986381105466684560D+00  0.247539788428938689D-03 -0.830041462629250471D-05
  0.630810214328052439D+02  0.986409189031166922D+00  0.246598929767238243D-03 -0.825435162056958091D-05
  0.631947575389021949D+02  0.986437182861072404D+00  0.245662722666116083D-03 -0.820859699440808815D-05
  0.633085624491521983D+02  0.986465087344633229D+00  0.244731138833118598D-03 -0.816314833950914298D-05
  0.634224361216473440D+02  0.986492902867965871D+00  0.243804150178774770D-03 -0.811800322838908235D-05
  0.635363785145569224D+02  0.986520629815083483D+00  0.242881728824685737D-03 -0.807315928788120000D-05
  0.636503895861269839D+02  0.986548268567913111D+00  0.241963847084565782D-03 -0.802861423134893114D-05
  0.637644692946803886D+02  0.986575819506304019D+00  0.241050477464957143D-03 -0.798436568133813266D-05
  0.638786175986163656D+02  0.986603283008045229D+00  0.240141592686685080D-03 -0.794041129244034037D-05
  0.639928344564103000D+02  0.986630659448878844D+00  0.239237165657556032D-03 -0.789674881818442446D-05
  0.641071198266135553D+02  0.986657949202511597D+00  0.238337169478525918D-03 -0.785337599014298551D-05
  0.642214736678531892D+02  0.986685152640629726D+00  0.237441577443957768D-03 -0.781029057790222605D-05
  0.643358959388317828D+02  0.986712270132910740D+00  0.236550363034082373D-03 -0.776749032474616129D-05
  0.644503865983271851D+02  0.986739302047036748D+00  0.235663499929959053D-03 -0.772497298820024918D-05
  0.645649456051922073D+02  0.986766248748709773D+00  0.234780961996650225D-03 -0.768273642986835875D-05
  0.646795729183544807D+02  0.986793110601661416D+00  0.233902723277592628D-03 -0.764077850814000114D-05
  0.647942684968162439D+02  0.986819887967667064D+00  0.233028758002303048D-03 -0.759909703111637019D-05
  0.649090322996540721D+02  0.986846581206557438D+00  0.232159040591547279D-03 -0.755768982101975778D-05
  0.650238642860186076D+02  0.986873190676234135D+00  0.231293545650287306D-03 -0.751655482011487309D-05
