        4436
  0.132922005158385437D+01  0.202630762633370543D+01 -0.440155945073122112D+00  0.275824548045485729D+00
  0.135135854466540861D+01  0.201663045279802944D+01 -0.434106801453631785D+00  0.270691405302553811D+00
  0.137374355450895269D+01  0.200698041364255042D+01 -0.428104444011059571D+00  0.265626388118660683D+00
  0.139637528066656391D+01  0.199735932558614637D+01 -0.422149789064625636D+00  0.260629773994163261D+00
  0.141925388732181967D+01  0.198776896831762540D+01 -0.416243708809358681D+00  0.255701786929417363D+00
  0.144237950380742785D+01  0.197821108352918507D+01 -0.410387031387843049D+00  0.250842598598482291D+00
  0.146575222514264225D+01  0.196868737402474547D+01 -0.404580541029744944D+00  0.246052329617735988D+00
  0.148937211258918678D+01  0.195919950290299538D+01 -0.398824978256774765D+00  0.241331050828520854D+00
  0.151323919422443498D+01  0.194974909281459552D+01 -0.393121040151991008D+00  0.236678784634433925D+00
  0.153735346553061625D+01  0.194033772529291104D+01 -0.387469380688801324D+00  0.232095506387274553D+00
  0.156171488999877406D+01  0.193096694015745829D+01 -0.381870611118456216D+00  0.227581145808625707D+00
  0.158632339974627756D+01  0.192163823498901665D+01 -0.376325300411578967D+00  0.223135588441130878D+00
  0.161117889614665177D+01  0.191235306467533994D+01 -0.370833975752496880D+00  0.218758677111656419D+00
  0.163628125047052619D+01  0.190311284102604739D+01 -0.365397123082464637D+00  0.214450213435764980D+00
  0.166163030453652860D+01  0.189391893245538623D+01 -0.360015187688828564D+00  0.210209959332678858D+00
  0.168722587137093294D+01  0.188477266373119590D+01 -0.354688574837463744D+00  0.206037638553920321D+00
  0.171306773587496219D+01  0.187567531578850422D+01 -0.349417650445146388D+00  0.201932938211013491D+00
  0.173915565549860740D+01  0.186662812560588387D+01 -0.344202741789752409D+00  0.197895510316617951D+00
  0.176548936091987030D+01  0.185763228614277898D+01 -0.339044138254040894D+00  0.193924973330307893D+00
  0.179206855672840137D+01  0.184868894633580116D+01 -0.333942092101209065D+00  0.190020913692700827D+00
  0.181889292211246145D+01  0.183979921115200939D+01 -0.328896819278699737D+00  0.186182887354660154D+00
  0.184596211154825918D+01  0.183096414169706656D+01 -0.323908500248029863D+00  0.182410421298117936D+00
  0.187327575549066538D+01  0.182218475537613922D+01 -0.318977280837218768D+00  0.178703015045587443D+00
  0.190083346106438755D+01  0.181346202610538643D+01 -0.314103273113711889D+00  0.175060142154537274D+00
  0.192863481275472259D+01  0.180479688457177945D+01 -0.309286556274539826D+00  0.171481251691003866D+00
  0.195667937309699758D+01  0.179619021853908967D+01 -0.304527177551937034D+00  0.167965769672689946D+00
  0.198496668336390925D+01  0.178764287319769499D+01 -0.299825153131719646D+00  0.164513100509843913D+00
  0.201349626424995609D+01  0.177915565155602673D+01 -0.295180469081107011D+00  0.161122628412449953D+00
  0.204226761655221578D+01  0.177072931487135943D+01 -0.290593082285090620D+00  0.157793718755301626D+00
  0.207128022184677318D+01  0.176236458311768196D+01 -0.286062921388595681D+00  0.154525719432072273D+00
  0.210053354316007335D+01  0.175406213548841694D+01 -0.281589887741879430D+00  0.151317962179969928D+00
  0.213002702563462831D+01  0.174582261093177049D+01 -0.277173856347526892D+00  0.148169763854750502D+00
  0.215976009718842032D+01  0.173764660871650434D+01 -0.272814676807793255D+00  0.145080427684295021D+00
  0.218973216916745672D+01  0.172953468902594198D+01 -0.268512174269151416D+00  0.142049244499901833D+00
  0.221994263699095207D+01  0.172148737357812731D+01 -0.264266150362946872D+00  0.139075493907762193D+00
  0.225039088078861660D+01  0.171350514627000017D+01 -0.260076384141399330D+00  0.136158445436152992D+00
  0.228107626602961133D+01  0.170558845384353575D+01 -0.255942633005903253D+00  0.133297359656612296D+00
  0.231199814414274885D+01  0.169773770657188749D+01 -0.251864633627109258D+00  0.130491489249216219D+00
  0.234315585312751207D+01  0.168995327896353986D+01 -0.247842102855720114D+00  0.127740080043936111D+00
  0.237454871815557356D+01  0.168223551048258990D+01 -0.243874738621709275D+00  0.125042372024472964D+00
  0.240617605216244357D+01  0.167458470628334166D+01 -0.239962220821898164D+00  0.122397600283436769D+00
  0.243803715642898400D+01  0.166700113795738392D+01 -0.236104212194473334D+00  0.119804995950931581D+00
  0.247013132115249201D+01  0.165948504429147325D+01 -0.232300359179190091D+00  0.117263787083904392D+00
  0.250245782600714017D+01  0.165203663203453677D+01 -0.228550292762808804D+00  0.114773199515652152D+00
  0.253501594069353153D+01  0.164465607667221581D+01 -0.224853629308734593D+00  0.112332457669897245D+00
  0.256780492547720929D+01  0.163734352320740806D+01 -0.221209971370315478D+00  0.109940785336400920D+00
  0.260082403171594834D+01  0.163009908694534400D+01 -0.217618908487144047D+00  0.107597406413273172D+00
  0.263407250237570700D+01  0.162292285428178906D+01 -0.214080017963666935D+00  0.105301545615258035D+00
  0.266754957253511327D+01  0.161581488349304725D+01 -0.210592865629669057D+00  0.103052429143766888D+00
  0.270125446987842599D+01  0.160877520552648123D+01 -0.207157006582393804D+00  0.100849285320058019D+00
  0.273518641517686056D+01  0.160180382479034877D+01 -0.203771985909961262D+00  0.986913451890258780D-01
  0.276934462275828208D+01  0.159490071994179372D+01 -0.200437339395517500D+00  0.965778430932810461D-01
  0.280372830096522696D+01  0.158806584467193135D+01 -0.197152594201955467D+00  0.945080172092382931D-01
  0.283833665260122192D+01  0.158129912848700283D+01 -0.193917269537376785D+00  0.924811100507491879D-01
  0.287316887536546117D+01  0.157460047748462606D+01 -0.190730877300923779D+00  0.904963689489395318D-01
  0.290822416227580760D+01  0.156796977512426361D+01 -0.187592922708714860D+00  0.885530464949216278D-01
  0.294350170208025164D+01  0.156140688299106056D+01 -0.184502904900584130D+00  0.866504009588507096D-01
  0.297900067965676429D+01  0.155491164155224992D+01 -0.181460317526576015D+00  0.847876966821378558D-01
  0.301472027640176288D+01  0.154848387090545714D+01 -0.178464649314261342D+00  0.829642044339891360D-01
  0.305065967060715115D+01  0.154212337151814061D+01 -0.175515384616585945D+00  0.811792017514655073D-01
  0.308681803782610054D+01  0.153582992495764992D+01 -0.172612003940110365D+00  0.794319732515299803D-01
  0.312319455122766243D+01  0.152960329461124167D+01 -0.169753984454283580D+00  0.777218109126331935D-01
  0.315978838194034672D+01  0.152344322639561280D+01 -0.166940800481925417D+00  0.760480143391206453D-01
  0.319659869938475882D+01  0.151734944945539119D+01 -0.164171923970728606D+00  0.744098910068750619D-01
  0.323362467159549727D+01  0.151132167685025998D+01 -0.161446824946170298D+00  0.728067564758866498D-01
  0.327086546553238566D+01  0.150535960623024057D+01 -0.158764971946810884D+00  0.712379345884714410D-01
  0.330832024738124586D+01  0.149946292049884766D+01 -0.156125832441108225D+00  0.697027576505586666D-01
  0.334598818284435939D+01  0.149363128846379922D+01 -0.153528873227010088D+00  0.682005665869963723D-01
  0.338386843742077570D+01  0.148786436547501433D+01 -0.150973560814221031D+00  0.667307110844105877D-01
  0.342196017667664965D+01  0.148216179404968496D+01 -0.148459361789496591D+00  0.652925497136205013D-01
  0.346026256650577047D+01  0.147652320448422691D+01 -0.145985743165544080D+00  0.638854500330068298D-01
  0.349877477338048282D+01  0.147094821545294607D+01 -0.143552172713867832D+00  0.625087886839256202D-01
  0.353749596459316340D+01  0.146543643459329265D+01 -0.141158119281369177D+00  0.611619514653156532D-01
  0.357642530848847295D+01  0.145998745907764316D+01 -0.138803053092095480D+00  0.598443333901266875D-01
  0.361556197468652751D+01  0.145460087617146638D+01 -0.136486446033825259D+00  0.585553387385692389D-01
  0.365490513429721853D+01  0.144927626377792129D+01 -0.134207771929792219D+00  0.572943810912261084D-01
  0.369445396012585769D+01  0.144401319096879743D+01 -0.131966506796605987D+00  0.560608833514005880D-01
  0.373420762687036234D+01  0.143881121850184601D+01 -0.129762129088006217D+00  0.548542777567893602D-01
  0.377416531131012967D+01  0.143366989932452049D+01 -0.127594119925563021D+00  0.536740058791446983D-01
  0.381432619248686855D+01  0.142858877906415471D+01 -0.125461963316108316D+00  0.525195186165783381D-01
  0.385468945187750656D+01  0.142356739650468977D+01 -0.123365146356697625D+00  0.513902761724426005D-01
  0.389525427355942355D+01  0.141860528404998498D+01 -0.121303159427413515D+00  0.502857480281653085D-01
  0.393601984436818464D+01  0.141370196817385807D+01 -0.119275496372262757D+00  0.492054129071421292D-01
  0.397698535404797759D+01  0.140885696985693887D+01 -0.117281654668750832D+00  0.481487587290670566D-01
  0.401814999539494533D+01  0.140406980501049317D+01 -0.115321135586473333D+00  0.471152825600157435D-01
  0.405951296439356835D+01  0.139933998488733691D+01 -0.113393444334911400D+00  0.461044905528657997D-01
  0.410107346034636766D+01  0.139466701648002878D+01 -0.111498090201241226D+00  0.451158978810932004D-01
  0.414283068599703519D+01  0.139005040290645310D+01 -0.109634586678127671D+00  0.441490286723607850D-01
  0.418478384764722833D+01  0.138548964378303863D+01 -0.107802451581807235D+00  0.432034159292704195D-01
  0.422693215526720412D+01  0.138098423558574002D+01 -0.106001207161499189D+00  0.422786014477215602D-01
  0.426927482260043245D+01  0.137653367199899823D+01 -0.104230380199609660D+00  0.413741357342304189D-01
  0.431181106726245478D+01  0.137213744425288486D+01 -0.102489502103668889D+00  0.404895779136031919D-01
  0.435454011083407266D+01  0.136779504144861552D+01 -0.100778108990206228D+00  0.396244956374736251D-01
  0.439746117894909272D+01  0.136350595087266369D+01 -0.990957417606373736D-01  0.387784649865551140D-01
  0.444057350137681439D+01  0.135926965829968061D+01 -0.974419461699832790D-01  0.379510703685825221D-01
  0.448387631209935122D+01  0.135508564828443245D+01 -0.958162728883470427D-01  0.371419044179290281D-01
  0.452736884938405026D+01  0.135095340444299206D+01 -0.942182775554631230D-01  0.363505678899679122D-01
  0.457105035585110020D+01  0.134687240972340128D+01 -0.926475208288468771D-01  0.355766695524274007D-01
  0.461492007853651121D+01  0.134284214666603408D+01 -0.911035684256797651D-01  0.348198260758469241D-01
  0.465897726895064235D+01  0.133886209765388431D+01 -0.895859911587802704D-01  0.340796619227510325D-01
  0.470322118313237514D+01  0.133493174515301249D+01 -0.880943649668353007D-01  0.333558092345511009D-01
  0.474765108169916061D+01  0.133105057194338072D+01 -0.866282709393328965D-01  0.326479077177462759D-01
  0.479226622989299589D+01  0.132721806134029841D+01 -0.851872953362370899D-01  0.319556045301758462D-01
  0.483706589762256733D+01  0.132343369740672601D+01 -0.837710296027813217D-01  0.312785541634961126D-01
  0.488204935950162611D+01  0.131969696515664570D+01 -0.823790703797629420D-01  0.306164183273380311D-01
  0.492721589488375766D+01  0.131600735074973807D+01 -0.810110195092335755D-01  0.299688658332158096D-01
  0.497256478789369805D+01  0.131236434167759364D+01 -0.796664840361364091D-01  0.293355724765093293D-01
  0.501809532745529108D+01  0.130876742694167159D+01 -0.783450762059364481D-01  0.287162209207930709D-01
  0.506380680731625166D+01  0.130521609722324494D+01 -0.770464134584089577D-01  0.281105005805097931D-01
  0.510969852606982755D+01  0.130170984504554443D+01 -0.757701184179909309D-01  0.275181075020552411D-01
  0.515576978717348400D+01  0.129824816492832018D+01 -0.745158188808568711D-01  0.269387442491033774D-01
  0.520201989896474171D+01  0.129483055353502796D+01 -0.732831477985858570D-01  0.263721197872691313D-01
  0.524844817467429703D+01  0.129145650981288296D+01 -0.720717432590242679D-01  0.258179493667080595D-01
  0.529505393243645717D+01  0.128812553512594996D+01 -0.708812484643403240D-01  0.252759544080598739D-01
  0.534183649529714799D+01  0.128483713338151362D+01 -0.697113117063701271D-01  0.247458623881559106D-01
  0.538879519121938610D+01  0.128159081114990725D+01 -0.685615863395793862D-01  0.242274067267924734D-01
  0.543592935308654646D+01  0.127838607777801694D+01 -0.674317307516126285D-01  0.237203266745054306D-01
  0.548323831870334821D+01  0.127522244549664676D+01 -0.663214083317547332D-01  0.232243671999966469D-01
  0.553072143079473744D+01  0.127209942952194921D+01 -0.652302874374016128D-01  0.227392788817075003D-01
  0.557837803700276158D+01  0.126901654815109111D+01 -0.641580413584303955D-01  0.222648177977728887D-01
  0.562620748988148733D+01  0.126597332285238395D+01 -0.631043482801079414D-01  0.218007454155345372D-01
  0.567420914689005773D+01  0.126296927834999262D+01 -0.620688912443124949D-01  0.213468284885100258D-01
  0.572238237038400399D+01  0.126000394270347282D+01 -0.610513581089457552D-01  0.209028389500723021D-01
  0.577072652760489646D+01  0.125707684738226755D+01 -0.600514415063275880D-01  0.204685538062623872D-01
  0.581924099066833911D+01  0.125418752733534733D+01 -0.590688388002190840D-01  0.200437550348926199D-01
  0.586792513655046388D+01  0.125133552105615609D+01 -0.581032520415702899D-01  0.196282294850203126D-01
  0.591677834707299422D+01  0.124852037064303678D+01 -0.571543879231952642D-01  0.192217687749913005D-01
  0.596580000888688033D+01  0.124574162185529014D+01 -0.562219577336457513D-01  0.188241691939151010D-01
  0.601498951345466715D+01  0.124299882416501006D+01 -0.553056773100055743D-01  0.184352316057201406D-01
  0.606434625703160446D+01  0.124029153080487675D+01 -0.544052669899512606D-01  0.180547613516277156D-01
  0.611386964064555993D+01  0.123761929881202382D+01 -0.535204515632034250D-01  0.176825681568196780D-01
  0.616355907007583070D+01  0.123498168906814354D+01 -0.526509602221398448D-01  0.173184660381984004D-01
  0.621341395583092382D+01  0.123237826633596881D+01 -0.517965265119918750D-01  0.169622732114829075D-01
  0.626343371312527708D+01  0.122980859929226072D+01 -0.509568882805649104D-01  0.166138120015868196D-01
  0.631361776185512635D+01  0.122727226055743843D+01 -0.501317876275059610D-01  0.162729087554696478D-01
  0.636396552657337455D+01  0.122476882672198317D+01 -0.493209708531311963D-01  0.159393937556100915D-01
  0.641447643646374033D+01  0.122229787836974735D+01 -0.485241884070135507D-01  0.156131011332442116D-01
  0.646514992531403898D+01  0.121985900009827941D+01 -0.477411948364248051D-01  0.152938687844577509D-01
  0.651598543148877596D+01  0.121745178053628966D+01 -0.469717487345175794D-01  0.149815382887585544D-01
  0.656698239790103777D+01  0.121507581235837070D+01 -0.462156126883685944D-01  0.146759548288851599D-01
  0.661814027198371591D+01  0.121273069229709107D+01 -0.454725532268888122D-01  0.143769671109037628D-01
  0.666945850566018361D+01  0.121041602115256697D+01 -0.447423407688115754D-01  0.140844272858974447D-01
  0.672093655531434742D+01  0.120813140379961226D+01 -0.440247495706275610D-01  0.137981908738229880D-01
  0.677257388176025099D+01  0.120587644919258041D+01 -0.433195576746120345D-01  0.135181166889565031D-01
  0.682436995021114878D+01  0.120365077036798152D+01 -0.426265468568646222D-01  0.132440667671605058D-01
  0.687632423024813910D+01  0.120145398444499785D+01 -0.419455025754785632D-01  0.129759062926970564D-01
  0.692843619578844194D+01  0.119928571262395933D+01 -0.412762139189870869D-01  0.127135035276175375D-01
  0.698070532505323360D+01  0.119714558018289230D+01 -0.406184735548877421D-01  0.124567297435474178D-01
  0.703313110053518287D+01  0.119503321647221816D+01 -0.399720776784032936D-01  0.122054591538893857D-01
  0.708571300896568790D+01  0.119294825490769285D+01 -0.393368259614778337D-01  0.119595688468356783D-01
  0.713845054128180134D+01  0.119089033296166757D+01 -0.387125215021246333D-01  0.117189387202022918D-01
  0.719134319259292898D+01  0.118885909215274310D+01 -0.380989707740115452D-01  0.114834514184747553D-01
  0.724439046214730276D+01  0.118685417803390680D+01 -0.374959835763533228D-01  0.112529922698006504D-01
  0.729759185329825577D+01  0.118487524017921686D+01 -0.369033729842306868D-01  0.110274492251608274D-01
  0.735094687347033826D+01  0.118292193216910579D+01 -0.363209552991645632D-01  0.108067127996959098D-01
  0.740445503412527195D+01  0.118099391157438416D+01 -0.357485500000621070D-01  0.105906760119608666D-01
  0.745811585072778982D+01  0.117909083993900099D+01 -0.351859796948088832D-01  0.103792343275332689D-01
  0.751192884271139683D+01  0.117721238276160811D+01 -0.346330700719337248D-01  0.101722856048067148D-01
  0.756589353344400806D+01  0.117535820947604663D+01 -0.340896498528467096D-01  0.996973003723440263D-02
  0.762000945019358777D+01  0.117352799343074299D+01 -0.335555507446868642D-01  0.977147010146486167D-02
  0.767427612409367477D+01  0.117172141186712842D+01 -0.330306073932628702D-01  0.957741050537454751D-02
  0.772869309010898409D+01  0.116993814589711964D+01 -0.325146573367624259D-01  0.938745813452789533D-02
  0.778325988700090754D+01  0.116817788047970095D+01 -0.320075409598695043D-01  0.920152200362158237D-02
  0.783797605729309765D+01  0.116644030439668156D+01 -0.315091014482521414D-01  0.901951320760561656D-02
  0.789284114723707120D+01  0.116472511022766589D+01 -0.310191847436281191D-01  0.884134487284706817D-02
  0.794785470677780559D+01  0.116303199432429216D+01 -0.305376394993312657D-01  0.866693211060995047D-02
  0.800301628951949340D+01  0.116136065678377487D+01 -0.300643170363318196D-01  0.849619197046296015D-02
  0.805832545269128353D+01  0.115971080142181360D+01 -0.295990712998925667D-01  0.832904339593144860D-02
  0.811378175711312011D+01  0.115808213574488228D+01 -0.291417588165557156D-01  0.816540718169947617D-02
  0.816938476716177142D+01  0.115647437092198424D+01 -0.286922386517122728D-01  0.800520592937540611D-02
  0.822513405073681980D+01  0.115488722175586678D+01 -0.282503723677786298D-01  0.784836400477471191D-02
  0.828102917922693393D+01  0.115332040665376834D+01 -0.278160239829021508D-01  0.769480749858534978D-02
  0.833706972747613761D+01  0.115177364759769918D+01 -0.273890599300075574D-01  0.754446418729707614D-02
  0.839325527375029345D+01  0.115024667011435033D+01 -0.269693490164492622D-01  0.739726349141693086D-02
  0.844958539970377664D+01  0.114873920324459178D+01 -0.265567623844118125D-01  0.725313643819932262D-02
  0.850605969034618958D+01  0.114725097951264643D+01 -0.261511734715145598D-01  0.711201562510387075D-02
  0.856267773400936427D+01  0.114578173489495150D+01 -0.257524579721808075D-01  0.697383518288702785D-02
  0.861943912231449261D+01  0.114433120878872874D+01 -0.253604937993463266D-01  0.683853074015147028D-02
  0.867634345013942720D+01  0.114289914398032599D+01 -0.249751610468635227D-01  0.670603938751713601D-02
  0.873339031558620427D+01  0.114148528661330295D+01 -0.245963419523780105D-01  0.657629964475774532D-02
  0.879057931994875119D+01  0.114008938615634858D+01 -0.242239208606531350D-01  0.644925142720398359D-02
  0.884791006768081978D+01  0.113871119537100363D+01 -0.238577841875358930D-01  0.632483601304592580D-02
  0.890538216636410418D+01  0.113735047027925140D+01 -0.234978203843520250D-01  0.620299601224859332D-02
  0.896299522667654891D+01  0.113600697013097274D+01 -0.231439199028399094D-01  0.608367533484784062D-02
  0.902074886236099260D+01  0.113468045737130918D+01 -0.227959751606627917D-01  0.596681916069717079D-02
  0.907864269019386327D+01  0.113337069760793008D+01 -0.224538805073714945D-01  0.585237391072980593D-02
  0.913667632995427681D+01  0.113207745957825545D+01 -0.221175321908450434D-01  0.574028721736610792D-02
  0.919484940439326337D+01  0.113080051511662449D+01 -0.217868283243527541D-01  0.563050789659557457D-02
  0.925316153920322115D+01  0.112953963912144872D+01 -0.214616688539723197D-01  0.552298592090171622D-02
  0.931161236298771655D+01  0.112829460952235916D+01 -0.211419555265991987D-01  0.541767239130100386D-02
  0.937020150723141221D+01  0.112706520724736436D+01 -0.208275918584826317D-01  0.531451951185967376D-02
  0.942892860627030949D+01  0.112585121619003248D+01 -0.205184831041297505D-01  0.521348056406807907D-02
  0.948779329726223430D+01  0.112465242317672742D+01 -0.202145362258154132D-01  0.511450988176670278D-02
  0.954679522015749704D+01  0.112346861793388797D+01 -0.199156598634573287D-01  0.501756282679288387D-02
  0.960593401766997168D+01  0.112229959305539961D+01 -0.196217643050717802D-01  0.492259576413402091D-02
  0.966520933524822468D+01  0.112114514397002663D+01 -0.193327614577118584D-01  0.482956603999066050D-02
  0.972462082104708436D+01  0.112000506890896112D+01 -0.190485648186993900D-01  0.473843195899211183D-02
  0.978416812589934892D+01  0.111887916887347538D+01 -0.187690894474935623D-01  0.464915276083908459D-02
  0.984385090328777679D+01  0.111776724760269697D+01 -0.184942519379756934D-01  0.456168859928341060D-02
  0.990366880931740567D+01  0.111666911154151016D+01 -0.182239703911450460D-01  0.447600052080541003D-02
  0.996362150268803681D+01  0.111558456980860821D+01 -0.179581643883175782D-01  0.439205044411679520D-02
  0.100237086446670283D+02  0.111451343416468518D+01 -0.176967549646862878D-01  0.430980114045826854D-02
  0.100839298990623885D+02  0.111345551898080442D+01 -0.174396645833364700D-01  0.422921621291653949D-02
  0.101442849321960082D+02  0.111241064120692501D+01 -0.171868171097876443D-01  0.415026007697887403D-02
  0.102047734128773318D+02  0.111137862034060753D+01 -0.169381377868871447D-01  0.407289794277781222D-02
  0.102653950123771001D+02  0.111035927839590332D+01 -0.166935532100708217D-01  0.399709579703981521D-02
  0.103261494044015425D+02  0.110935243987244414D+01 -0.164529913030528538D-01  0.392282038361804232D-02
  0.103870362650666834D+02  0.110835793172472674D+01 -0.162163812940962701D-01  0.385003918642297209D-02
  0.104480552728729474D+02  0.110737558333159236D+01 -0.159836536924635453D-01  0.377872041378297333D-02
  0.105092061086801198D+02  0.110640522646593653D+01 -0.157547402653119735D-01  0.370883298008699985D-02
  0.105704884556824013D+02  0.110544669526462291D+01 -0.155295740151388008D-01  0.364034649016901956D-02
  0.106319019993838815D+02  0.110449982619861786D+01 -0.153080891573741384D-01  0.357323122375606192D-02
  0.106934464275741803D+02  0.110356445804336700D+01 -0.150902210985518689D-01  0.350745811868882545D-02
  0.107551214303043423D+02  0.110264043184938032D+01 -0.148759064148144271D-01  0.344299875755999484D-02
  0.108169266998630533D+02  0.110172759091307060D+01 -0.146650828306095979D-01  0.337982535204220218D-02
  0.108788619307530503D+02  0.110082578074783122D+01 -0.144576891980387045D-01  0.331791072734768716D-02
  0.109409268196678120D+02  0.109993484905534000D+01 -0.142536654764137075D-01  0.325722831014163203D-02
  0.110031210654685179D+02  0.109905464569712663D+01 -0.140529527120702782D-01  0.319775211394362265D-02
  0.110654443691611934D+02  0.109818502266638585D+01 -0.138554930187308883D-01  0.313945672453530469D-02
  0.111278964338742234D+02  0.109732583406003359D+01 -0.136612295581535446D-01  0.308231728844090853D-02
  0.111904769648359590D+02  0.109647693605102248D+01 -0.134701065209778190D-01  0.302630949994089297D-02
  0.112531856693527317D+02  0.109563818686092196D+01 -0.132820691080665527D-01  0.297140958742270287D-02
  0.113160222567870168D+02  0.109480944673274094D+01 -0.130970635121553294D-01  0.291759430211552696D-02
  0.113789864385358097D+02  0.109399057790402399D+01 -0.129150368997270806D-01  0.286484090603643816D-02
  0.114420779280093967D+02  0.109318144458020217D+01 -0.127359373933181447D-01  0.281312715994828369D-02
  0.115052964406101506D+02  0.109238191290820863D+01 -0.125597140540737971D-01  0.276243131250741847D-02
  0.115686416937117897D+02  0.109159185095035838D+01 -0.123863168646100811D-01  0.271273208834768662D-02
  0.116321134066387177D+02  0.109081112865849428D+01 -0.122156967122832028D-01  0.266400867832086285D-02
  0.116957113006455984D+02  0.109003961784838865D+01 -0.120478053725160874D-01  0.261624072861701886D-02
  0.117594350988973293D+02  0.108927719217443908D+01 -0.118825954926962754D-01  0.256940832885789189D-02
  0.118232845264490081D+02  0.108852372710458845D+01 -0.117200205762844345D-01  0.252349200441077861D-02
  0.118872593102263338D+02  0.108777909989554944D+01 -0.115600349669788167D-01  0.247847270555912654D-02
  0.119513591790061344D+02  0.108704318956828105D+01 -0.114025938335106623D-01  0.243433179671936287D-02
  0.120155838633971044D+02  0.108631587688372755D+01 -0.112476531545110114D-01  0.239105104858114599D-02
  0.120799330958208522D+02  0.108559704431883297D+01 -0.110951697036545116D-01  0.234861262838748390D-02
  0.121444066104930659D+02  0.108488657604281791D+01 -0.109451010351314035D-01  0.230699909081892888D-02
  0.122090041434049894D+02  0.108418435789372314D+01 -0.107974054693380471D-01  0.226619336937653902D-02
  0.122737254323050831D+02  0.108349027735521930D+01 -0.106520420788497085D-01  0.222617876778075574D-02
  0.123385702166808162D+02  0.108280422353368100D+01 -0.105089706746277871D-01  0.218693895168955901D-02
  0.124035382377408769D+02  0.108212608713552538D+01 -0.103681517924848563D-01  0.214845794041160915D-02
  0.124686292383973552D+02  0.108145576044481406D+01 -0.102295466798019395D-01  0.211072009899478628D-02
  0.125338429632483095D+02  0.108079313730111704D+01 -0.100931172824714095D-01  0.207371013043000478D-02
  0.125991791585604638D+02  0.108013811307763818D+01 -0.995882623209272400D-02  0.203741306811514684D-02
  0.126646375722521078D+02  0.107949058465960035D+01 -0.982663683337571883D-02  0.200181426823664880D-02
  0.127302179538762559D+02  0.107885045042289152D+01 -0.969651305182246334D-02  0.196689940271135627D-02
  0.127959200546038989D+02  0.107821761021296258D+01 -0.956841950155823406D-02  0.193265445267487524D-02
  0.128617436272076180D+02  0.107759196532399248D+01 -0.944232143338327723D-02  0.189906570005501690D-02
  0.129276884260452540D+02  0.107697341847830241D+01 -0.931818472323938524D-02  0.186611972144004688D-02
  0.129937542070437608D+02  0.107636187380601012D+01 -0.919597586060989097D-02  0.183380338293796536D-02
  0.130599407276834398D+02  0.107575723682496394D+01 -0.907566193721594250D-02  0.180210383189395194D-02
  0.131262477469821039D+02  0.107515941442090468D+01 -0.895721063607349439D-02  0.177100849076290180D-02
  0.131926750254796517D+02  0.107456831482788329D+01 -0.884059022057537280D-02  0.174050505212785330D-02
  0.132592223252227068D+02  0.107398384760892496D+01 -0.872576952379392617D-02  0.171058147183677633D-02
  0.133258894097494398D+02  0.107340592363694487D+01 -0.861271793806996783D-02  0.168122596290194888D-02
  0.133926760440746815D+02  0.107283445507589259D+01 -0.850140540473279249D-02  0.165242699021439250D-02
  0.134595819946750375D+02  0.107226935536215406D+01 -0.839180240400968017D-02  0.162417326504083761D-02
  0.135266070294743805D+02  0.107171053918617765D+01 -0.828387994510577583D-02  0.159645373960012535D-02
  0.135937509178293645D+02  0.107115792247435571D+01 -0.817760955647339229D-02  0.156925760098507606D-02
  0.136610134305151814D+02  0.107061142237112650D+01 -0.807296327635033742D-02  0.154257426644576899D-02
  0.137283943397114854D+02  0.107007095722131429D+01 -0.796991364331505435D-02  0.151639337867833391D-02
  0.137958934189884470D+02  0.106953644655270796D+01 -0.786843368711988289D-02  0.149070480021286757D-02
  0.138635104432930767D+02  0.106900781105885878D+01 -0.776849691967146198D-02  0.146549860863775736D-02
  0.139312451889355930D+02  0.106848497258211617D+01 -0.767007732618661849D-02  0.144076509203003343D-02
  0.139990974335759883D+02  0.106796785409687778D+01 -0.757314935647653877D-02  0.141649474430178136D-02
  0.140670669562108532D+02  0.106745637969307650D+01 -0.747768791642627363D-02  0.139267826053716330D-02
  0.141351535371601820D+02  0.106695047455987435D+01 -0.738366835961272103D-02  0.136930653290575689D-02
  0.142033569580545436D+02  0.106645006496959094D+01 -0.729106647904793122D-02  0.134637064554931924D-02
  0.142716770018222459D+02  0.106595507826183833D+01 -0.719985849920893282D-02  0.132386187065685820D-02
  0.143401134526766878D+02  0.106546544282786915D+01 -0.711002106803934608D-02  0.130177166528186406D-02
  0.144086660961039517D+02  0.106498108809514913D+01 -0.702153124914336665D-02  0.128009166608739891D-02
  0.144773347188504449D+02  0.106450194451213331D+01 -0.693436651424223990D-02  0.125881368542246240D-02
  0.145461191089107231D+02  0.106402794353324648D+01 -0.684850473564905388D-02  0.123792970819623237D-02
  0.146150190555155177D+02  0.106355901760407856D+01 -0.676392417890350067D-02  0.121743188794839726D-02
  0.146840343491197558D+02  0.106309510014677833D+01 -0.668060349554196360D-02  0.119731254268396706D-02
  0.147531647813909448D+02  0.106263612554565667D+01 -0.659852171606708626D-02  0.117756415129321892D-02
  0.148224101451974857D+02  0.106218202913297510D+01 -0.651765824297897024D-02  0.115817935075228167D-02
  0.148917702345972724D+02  0.106173274717494959D+01 -0.643799284390440124D-02  0.113915093188650960D-02
  0.149612448448263606D+02  0.106128821685793850D+01 -0.635950564499254516D-02  0.112047183609038209D-02
  0.150308337722877550D+02  0.106084837627482331D+01 -0.628217712428277061D-02  0.110213515292524860D-02
