        4436
  0.807873938281784268D-03  0.758248821718824229D-02  0.626316167648879940D+01 -0.257205245902734259D+04
  0.828318608576836366D-03  0.771000570517457653D-02  0.621145508029345628D+01 -0.248755455807533508D+04
  0.849280491966732326D-03  0.783966985006476387D-02  0.616018210249021436D+01 -0.240582830004434800D+04
  0.870772664027425077D-03  0.797151688025099329D-02  0.610933922017477649D+01 -0.232678280739856655D+04
  0.892808530436400676D-03  0.810558363939264080D-02  0.605892294092700290D+01 -0.225033018259021537D+04
  0.915401835282763135D-03  0.824190759702750353D-02  0.600892980257230924D+01 -0.217638540940204530D+04
  0.938566669585304790D-03  0.838052685937225837D-02  0.595935637297464993D+01 -0.210486625898747843D+04
  0.962317480023714756D-03  0.852148018031788183D-02  0.591019924977946509D+01 -0.203569319852333547D+04
  0.986669077888201445D-03  0.866480697261937799D-02  0.586145506021027618D+01 -0.196878930215402170D+04
  0.101163664825290492D-02  0.881054731929045536D-02  0.581312046084750911D+01 -0.190408016657415328D+04
  0.103723575937864510D-02  0.895874198519924260D-02  0.576519213737864700D+01 -0.184149382777561050D+04
  0.106348237235065089D-02  0.910943242887553642D-02  0.571766680440878616D+01 -0.178096068089852679D+04
  0.109039285095705648D-02  0.926266081452982969D-02  0.567054120522340099D+01 -0.172241340322561382D+04
  0.111798397181412431D-02  0.941847002428985655D-02  0.562381211158686600D+01 -0.166578687918769219D+04
  0.114627293474423258D-02  0.957690367065905379D-02  0.557747632351796785D+01 -0.161101812803760868D+04
  0.117527737341286916D-02  0.973800610919978507D-02  0.553153066909162749D+01 -0.155804623390707775D+04
  0.120501536623100281D-02  0.990182245144888284D-02  0.548597200421537590D+01 -0.150681227808476979D+04
  0.123550544752932005D-02  0.100683985780652477D-01  0.544079721243742043D+01 -0.145725927352941972D+04
  0.126676661901104501D-02  0.102377811522209577D-01  0.539600320472723283D+01 -0.140933210168219375D+04
  0.129881836149012774D-02  0.104100176332320039D-01  0.535158691927951402D+01 -0.136297745078202047D+04
  0.133168064692183513D-02  0.105851562904437039D-01  0.530754532132568535D+01 -0.131814375717616599D+04
  0.136537395073287786D-02  0.107632462173659592D-01  0.526387540290681422D+01 -0.127478114766103954D+04
  0.139991926445839909D-02  0.109443373460707954D-01  0.522057418271276941D+01 -0.123284138412528046D+04
  0.143533810869335638D-02  0.111284804618544068D-01  0.517763870585366259D+01 -0.119227781019166014D+04
  0.147165254636592423D-02  0.113157272181674592D-01  0.513506604368704700D+01 -0.115304529881472308D+04
  0.150888519634081683D-02  0.115061301518244764D-01  0.509285329363124806D+01 -0.111510020274210410D+04
  0.154705924736055385D-02  0.116997426984916941D-01  0.505099757895339696D+01 -0.107840030568970360D+04
  0.158619847233288942D-02  0.118966192084634017D-01  0.500949604860987474D+01 -0.104290477535953778D+04
  0.162632724297283706D-02  0.120968149627321987D-01  0.496834587704280040D+01 -0.100857411830656281D+04
  0.166747054480790311D-02  0.123003861893563812D-01  0.492754426400659629D+01 -0.975370135831244738D+03
  0.170965399255533284D-02  0.125073900801357229D-01  0.488708843438472940D+01 -0.943255881700505824D+03
  0.175290384588041312D-02  0.127178848075960565D-01  0.484697563800649966D+01 -0.912195620991766418D+03
  0.179724702554502191D-02  0.129319295422950960D-01  0.480720314947538441D+01 -0.882154790315962600D+03
  0.184271112995590056D-02  0.131495844704509913D-01  0.476776826799536479D+01 -0.853099959538990788D+03
