        4436
  0.301386447245941156D+02  0.105209415012637120D+01 -0.265856652072600074D-02  0.242262024333272246D-03
  0.302272819681558786D+02  0.105185945328246788D+01 -0.263721545182831396D-02  0.239518974163482797D-03
  0.303160078051010871D+02  0.105162640641074412D+01 -0.261608481833598390D-02  0.236811815042615911D-03
  0.304048221448769453D+02  0.105139499405171599D+01 -0.259517195934314557D-02  0.234140038739680278D-03
  0.304937248972160369D+02  0.105116520091628685D+01 -0.257447424883632328D-02  0.231503144151656062D-03
  0.305827159721347677D+02  0.105093701188372957D+01 -0.255398909469170109D-02  0.228900639655666793D-03
  0.306717952799319242D+02  0.105071041199981474D+01 -0.253371393838896673D-02  0.226332038442633450D-03
  0.307609627311869716D+02  0.105048538647480805D+01 -0.251364625483057160D-02  0.223796861109203999D-03
  0.308502182367587672D+02  0.105026192068159463D+01 -0.249378355158738933D-02  0.221294635993843581D-03
  0.309395617077838274D+02  0.105004000015377574D+01 -0.247412336865087583D-02  0.218824897102310248D-03
  0.310289930556750022D+02  0.104981961058380291D+01 -0.245466327804140343D-02  0.216387185899144670D-03
  0.311185121921199119D+02  0.104960073782110985D+01 -0.243540088323374124D-02  0.213981050920706423D-03
  0.312081190290795476D+02  0.104938336787031594D+01 -0.241633381882734762D-02  0.211606046441226874D-03
  0.312978134787867326D+02  0.104916748688938388D+01 -0.239745975020367675D-02  0.209261732982119690D-03
  0.313875954537447619D+02  0.104895308118785180D+01 -0.237877637309899352D-02  0.206947678037663636D-03
  0.314774648667259029D+02  0.104874013722503512D+01 -0.236028141312486818D-02  0.204663455465836977D-03
  0.315674216307700206D+02  0.104852864160831305D+01 -0.234197262544357833D-02  0.202408644524811022D-03
  0.316574656591831207D+02  0.104831858109135734D+01 -0.232384779445545149D-02  0.200182830885746953D-03
  0.317475968655360177D+02  0.104810994257244405D+01 -0.230590473328603357D-02  0.197985607087891238D-03
  0.318378151636628246D+02  0.104790271309274430D+01 -0.228814128338501298D-02  0.195816570964291062D-03
  0.319281204676597099D+02  0.104769687983467819D+01 -0.227055531429071460D-02  0.193675324941857064D-03
  0.320185126918834939D+02  0.104749243012021820D+01 -0.225314472334989246D-02  0.191561478906497823D-03
  0.321089917509501745D+02  0.104728935140926516D+01 -0.223590743495898255D-02  0.189474649379831452D-03
  0.321995575597337407D+02  0.104708763129805948D+01 -0.221884140042610681D-02  0.187414455139000143D-03
  0.322902100333647510D+02  0.104688725751755385D+01 -0.220194459799927592D-02  0.185380522194219280D-03
  0.323809490872289629D+02  0.104668821793179179D+01 -0.218521503182217891D-02  0.183372483933927306D-03
  0.324717746369661668D+02  0.104649050053644155D+01 -0.216865073192992579D-02  0.181389976051022863D-03
  0.325626865984686802D+02  0.104629409345714874D+01 -0.215224975411922471D-02  0.179432640384021133D-03
  0.326536848878802317D+02  0.104609898494806708D+01 -0.213601017924239158D-02  0.177500125662874723D-03
  0.327447694215945191D+02  0.104590516339031270D+01 -0.211993011293612607D-02  0.175592084491310048D-03
  0.328359401162540365D+02  0.104571261729051868D+01 -0.210400768545866874D-02  0.173708173283104782D-03
  0.329271968887487603D+02  0.104552133527929314D+01 -0.208824105142600821D-02  0.171848055267477713D-03
  0.330185396562149052D+02  0.104533130610979685D+01 -0.207262838909610166D-02  0.170011398734028809D-03
  0.331099683360336314D+02  0.104514251865630703D+01 -0.205716790041985623D-02  0.168197875474591099D-03
  0.332014828458298510D+02  0.104495496191276116D+01 -0.204185781060475888D-02  0.166407163011230688D-03
  0.332930831034710124D+02  0.104476862499137635D+01 -0.202669636775444162D-02  0.164638942974680428D-03
  0.333847690270658006D+02  0.104458349712123555D+01 -0.201168184272401901D-02  0.162892902116984316D-03
  0.334765405349629361D+02  0.104439956764691000D+01 -0.199681252856940324D-02  0.161168732235095799D-03
  0.335683975457500736D+02  0.104421682602712296D+01 -0.198208674041199136D-02  0.159466128173726171D-03
  0.336603399782524590D+02  0.104403526183337458D+01 -0.196750281524990956D-02  0.157784789791592646D-03
  0.337523677515318639D+02  0.104385486474861788D+01 -0.195305911145761618D-02  0.156124422834191161D-03
  0.338444807848853202D+02  0.104367562456595331D+01 -0.193875400843173925D-02  0.154484735802983708D-03
  0.339366789978439485D+02  0.104349753118734845D+01 -0.192458590666224651D-02  0.152865440805054453D-03
  0.340289623101718561D+02  0.104332057462229777D+01 -0.191055322721810474D-02  0.151266256170689396D-03
  0.341213306418649580D+02  0.104314474498661602D+01 -0.189665441133177745D-02  0.149686903439072091D-03
  0.342137839131498183D+02  0.104297003250115394D+01 -0.188288792043630028D-02  0.148127107107249353D-03
  0.343063220444825134D+02  0.104279642749056434D+01 -0.186925223579252793D-02  0.146586597571526478D-03
  0.343989449565474601D+02  0.104262392038206642D+01 -0.185574585797864430D-02  0.145065108459761403D-03
  0.344916525702564130D+02  0.104245250170428627D+01 -0.184236730700660300D-02  0.143562376089200004D-03
  0.345844448067472285D+02  0.104228216208598012D+01 -0.182911512190841964D-02  0.142078142530796726D-03
  0.346773215873828065D+02  0.104211289225493231D+01 -0.181598786028109747D-02  0.140612152992090433D-03
  0.347702828337499881D+02  0.104194468303674359D+01 -0.180298409835413873D-02  0.139164155620340369D-03
  0.348633284676584623D+02  0.104177752535369805D+01 -0.179010243056747969D-02  0.137733902710008297D-03
  0.349564584111397352D+02  0.104161141022361114D+01 -0.177734146941155476D-02  0.136321150785272030D-03
  0.350496725864459222D+02  0.104144632875870835D+01 -0.176469984498564048D-02  0.134925659817834769D-03
  0.351429709160487960D+02  0.104128227216453739D+01 -0.175217620498007592D-02  0.133547191731271295D-03
  0.352363533226387489D+02  0.104111923173883225D+01 -0.173976921451016349D-02  0.132185513527074782D-03
  0.353298197291235780D+02  0.104095719887043936D+01 -0.172747755551209492D-02  0.130840396240292735D-03
  0.354233700586276399D+02  0.104079616503827688D+01 -0.171529992676790069D-02  0.129511611941466345D-03
  0.355170042344906491D+02  0.104063612181023935D+01 -0.170323504385841819D-02  0.128198937565903462D-03
  0.356107221802667553D+02  0.104047706084214919D+01 -0.169128163846926790D-02  0.126902153495483277D-03
  0.357045238197234767D+02  0.104031897387677463D+01 -0.167943845860593394D-02  0.125621042343918921D-03
  0.357984090768405920D+02  0.104016185274272499D+01 -0.166770426812373404D-02  0.124355390981412269D-03
  0.358923778758094016D+02  0.104000568935354032D+01 -0.165607784656068087D-02  0.123104987999006412D-03
  0.359864301410313487D+02  0.103985047570660272D+01 -0.164455798914021662D-02  0.121869626192492290D-03
  0.360805657971173375D+02  0.103969620388220996D+01 -0.163314350613443090D-02  0.120649101979362824D-03
  0.361747847688866173D+02  0.103954286604259072D+01 -0.162183322297329677D-02  0.119443212919856132D-03
  0.362690869813657386D+02  0.103939045443094336D+01 -0.161062598007140887D-02  0.118251760336557363D-03
  0.363634723597876857D+02  0.103923896137046845D+01 -0.159952063244160419D-02  0.117074549238992419D-03
  0.364579408295908749D+02  0.103908837926346576D+01 -0.158851604953262615D-02  0.115911386385634461D-03
  0.365524923164181743D+02  0.103893870059038318D+01 -0.157761111520561027D-02  0.114762081485914299D-03
  0.366471267461159300D+02  0.103878991790890396D+01 -0.156680472734230703D-02  0.113626447821211089D-03
  0.367418440447330354D+02  0.103864202385305560D+01 -0.155609579770144522D-02  0.112504300969794299D-03
  0.368366441385200289D+02  0.103849501113231035D+01 -0.154548325176517105D-02  0.111395459005588773D-03
  0.369315269539281559D+02  0.103834887253070973D+01 -0.153496602855545880D-02  0.110299742307329342D-03
  0.370264924176082317D+02  0.103820360090598673D+01 -0.152454308051444857D-02  0.109216974372192013D-03
  0.371215404564101021D+02  0.103805918918869922D+01 -0.151421337316385305D-02  0.108146981420316655D-03
  0.372166709973813212D+02  0.103791563038140411D+01 -0.150397588505785107D-02  0.107089591921073291D-03
  0.373118839677665619D+02  0.103777291755778700D+01 -0.149382960752989045D-02  0.106044637199590919D-03
  0.374071792950064719D+02  0.103763104386187166D+01 -0.148377354452797422D-02  0.105011950314336922D-03
  0.375025569067369489D+02  0.103749000250716872D+01 -0.147380671257284906D-02  0.103991366838437666D-03
  0.375980167307881175D+02  0.103734978677588074D+01 -0.146392814044227345D-02  0.102982725402550119D-03
  0.376935586951835262D+02  0.103721039001809912D+01 -0.145413686902335151D-02  0.101985866984983961D-03
  0.377891827281392025D+02  0.103707180565102530D+01 -0.144443195112960599D-02  0.101000634178788790D-03
  0.378848887580627931D+02  0.103693402715819105D+01 -0.143481245149142296D-02  0.100026871778571011D-03
  0.379806767135527892D+02  0.103679704808866968D+01 -0.142527744645893229D-02  0.990644274112842610D-04
  0.380765465233974609D+02  0.103666086205634200D+01 -0.141582602386969053D-02  0.981131507838367247D-04
  0.381724981165741539D+02  0.103652546273912161D+01 -0.140645728289320762D-02  0.971728938742621767D-04
  0.382685314222484720D+02  0.103639084387823921D+01 -0.139717033385993827D-02  0.962435103232349572D-04
  0.383646463697731832D+02  0.103625699927749038D+01 -0.138796429822071006D-02  0.953248561952794538D-04
  0.384608428886876794D+02  0.103612392280251653D+01 -0.137883830822750891D-02  0.944167900952122357D-04
  0.385571209087169535D+02  0.103599160838010329D+01 -0.136979150686848336D-02  0.935191716337805491D-04
  0.386534803597708105D+02  0.103586004999746395D+01 -0.136082304784191808D-02  0.926318628344150288D-04
  0.387499211719430221D+02  0.103572924170153224D+01 -0.135193209521878655D-02  0.917547285143602227D-04
  0.388464432755105449D+02  0.103559917759830067D+01 -0.134311782334120707D-02  0.908876344555156843D-04
  0.389430466009327176D+02  0.103546985185212281D+01 -0.133437941683568892D-02  0.900304487092072451D-04
  0.390397310788503447D+02  0.103534125868503946D+01 -0.132571607025818534D-02  0.891830414693229332D-04
  0.391364966400850491D+02  0.103521339237613952D+01 -0.131712698813011599D-02  0.883452840073234728D-04
  0.392333432156382784D+02  0.103508624726086973D+01 -0.130861138478741623D-02  0.875170502495348484D-04
  0.393302707366906716D+02  0.103495981773041534D+01 -0.130016848410985483D-02  0.866982158919950659D-04
  0.394272791346012355D+02  0.103483409823105266D+01 -0.129179751953953522D-02  0.858886581808141598D-04
  0.395243683409065127D+02  0.103470908326351729D+01 -0.128349773385099297D-02  0.850882558792381903D-04
  0.396215382873197726D+02  0.103458476738239225D+01 -0.127526837917484081D-02  0.842968896084647412D-04
  0.397187889057303707D+02  0.103446114519546239D+01 -0.126710871669991716D-02  0.835144422447844947D-04
  0.398161201282027974D+02  0.103433821136315185D+01 -0.125901801661819942D-02  0.827407975838561488D-04
  0.399135318869760667D+02  0.103421596059788046D+01 -0.125099555808496125D-02  0.819758414811880883D-04
  0.400110241144628915D+02  0.103409438766350026D+01 -0.124304062894034940D-02  0.812194615534443047D-04
  0.401085967432489170D+02  0.103397348737469796D+01 -0.123515252572618914D-02  0.804715465999759704D-04
  0.402062497060919242D+02  0.103385325459641986D+01 -0.122733055351868662D-02  0.797319872255256251D-04
  0.403039829359212547D+02  0.103373368424329848D+01 -0.121957402582251618D-02  0.790006754666112965D-04
  0.404017963658368160D+02  0.103361477127909041D+01 -0.121188226447494418D-02  0.782775054094016768D-04
  0.404996899291086123D+02  0.103349651071611359D+01 -0.120425459941759876D-02  0.775623723216660520D-04
  0.405976635591757358D+02  0.103337889761472201D+01 -0.119669036876897481D-02  0.768551721174741311D-04
  0.406957171896459542D+02  0.103326192708272102D+01 -0.118918891869980925D-02  0.761558035900363698D-04
  0.407938507542946383D+02  0.103314559427485886D+01 -0.118174960306682993D-02  0.754641668046577272D-04
  0.408920641870642712D+02  0.103302989439230641D+01 -0.117437178360153046D-02  0.747801617522856504D-04
  0.409903574220637807D+02  0.103291482268210388D+01 -0.116705482980694825D-02  0.741036911187846974D-04
  0.410887303935675376D+02  0.103280037443665407D+01 -0.115979811860176911D-02  0.734346592121766690D-04
  0.411871830360149858D+02  0.103268654499323143D+01 -0.115260103442620977D-02  0.727729707469900220D-04
  0.412857152840097328D+02  0.103257332973344740D+01 -0.114546296912385222D-02  0.721185326195491626D-04
  0.413843270723188681D+02  0.103246072408277612D+01 -0.113838332169712399D-02  0.714712523086426005D-04
  0.414830183358724156D+02  0.103234872351006057D+01 -0.113136149850299973D-02  0.708310385974035529D-04
  0.415817890097623959D+02  0.103223732352699327D+01 -0.112439691286493051D-02  0.701978032729350175D-04
  0.416806390292424211D+02  0.103212651968769209D+01 -0.111748898493180650D-02  0.695714569717253138D-04
  0.417795683297267360D+02  0.103201630758820229D+01 -0.111063714210917971D-02  0.689519119091755158D-04
  0.418785768467897910D+02  0.103190668286598064D+01 -0.110384081837804678D-02  0.683390836166728957D-04
  0.419776645161654329D+02  0.103179764119952555D+01 -0.109709945438131646D-02  0.677328868764976778D-04
  0.420768312737461727D+02  0.103168917830783813D+01 -0.109041249754547901D-02  0.671332382200233880D-04
  0.421760770555827449D+02  0.103158128995002163D+01 -0.108377940167160699D-02  0.665400553513373610D-04
  0.422754017978831840D+02  0.103147397192481760D+01 -0.107719962717044257D-02  0.659532567567311211D-04
  0.423748054370123697D+02  0.103136722007015269D+01 -0.107067264072946465D-02  0.653727626263379586D-04
  0.424742879094912453D+02  0.103126103026273475D+01 -0.106419791536429892D-02  0.647984943018202177D-04
  0.425738491519962423D+02  0.103115539841758364D+01 -0.105777493019399479D-02  0.642303745966334432D-04
  0.426734891013585980D+02  0.103105032048766621D+01 -0.105140317042779407D-02  0.636683257504689720D-04
  0.427732076945637729D+02  0.103094579246342399D+01 -0.104508212754692020D-02  0.631122718205602703D-04
  0.428730048687506695D+02  0.103084181037236644D+01 -0.103881129881423871D-02  0.625621392281592767D-04
  0.429728805612112339D+02  0.103073837027869053D+01 -0.103259018734585791D-02  0.620178539034398589D-04
  0.430728347093895110D+02  0.103063546828285446D+01 -0.102641830218914033D-02  0.614793433292253999D-04
  0.431728672508813531D+02  0.103053310052117619D+01 -0.102029515798568492D-02  0.609465363822414883D-04
  0.432729781234335178D+02  0.103043126316546907D+01 -0.101422027508011551D-02  0.604193619713225770D-04
  0.433731672649432412D+02  0.103032995242261349D+01 -0.100819317945439243D-02  0.598977507978245183D-04
  0.434734346134575276D+02  0.103022916453420033D+01 -0.100221340248356780D-02  0.593816343668242472D-04
  0.435737801071725386D+02  0.103012889577614652D+01 -0.996280481067181312D-03  0.588709444377025673D-04
  0.436742036844330599D+02  0.103002914245830701D+01 -0.990393957494326450D-03  0.583656151106476260D-04
  0.437747052837317412D+02  0.102992990092411252D+01 -0.984553379155566309D-03  0.578655805523395486D-04
  0.438752848437086982D+02  0.102983116755023429D+01 -0.978758298863680910D-03  0.573707747924439491D-04
  0.439759423031507239D+02  0.102973293874615268D+01 -0.973008274605928307D-03  0.568811347892240663D-04
  0.440766776009908554D+02  0.102963521095386690D+01 -0.967302869247612220D-03  0.563965974617774803D-04
  0.441774906763076558D+02  0.102953798064751845D+01 -0.961641650880376781D-03  0.559171000288659142D-04
  0.442783814683246746D+02  0.102944124433302631D+01 -0.956024192456847314D-03  0.554425814994685879D-04
  0.443793499164099146D+02  0.102934499854777917D+01 -0.950450071838140941D-03  0.549729810773476251D-04
  0.444803959600751710D+02  0.102924923986025663D+01 -0.944918871749136522D-03  0.545082389934936428D-04
  0.445815195389754493D+02  0.102915396486972610D+01 -0.939430179657457093D-03  0.540482963245721677D-04
  0.446827205929085522D+02  0.102905917020588378D+01 -0.933983587764644890D-03  0.535930954103670527D-04
  0.447839990618141996D+02  0.102896485252854930D+01 -0.928578692799773928D-03  0.531425789522260993D-04
  0.448853548857738076D+02  0.102887100852734403D+01 -0.923215096192456794D-03  0.526966894503124860D-04
  0.449867880050096858D+02  0.102877763492134644D+01 -0.917892403979960175D-03  0.522553715450106192D-04
  0.450882983598845328D+02  0.102868472845878522D+01 -0.912610226505147434D-03  0.518185705518530614D-04
  0.451898858909009746D+02  0.102859228591675156D+01 -0.907368178619664717D-03  0.513862322340157489D-04
  0.452915505387008537D+02  0.102850030410084714D+01 -0.902165879427165441D-03  0.509583031429806298D-04
  0.453932922440648028D+02  0.102840877984494461D+01 -0.897002952417100090D-03  0.505347299929104473D-04
  0.454951109479116482D+02  0.102831771001080430D+01 -0.891879025334352173D-03  0.501154610583812697D-04
  0.455970065912978058D+02  0.102822709148785751D+01 -0.886793730028188703D-03  0.497004444247236275D-04
  0.456989791154168827D+02  0.102813692119284994D+01 -0.881746702677458196D-03  0.492896294971255773D-04
  0.458010284615989960D+02  0.102804719606957540D+01 -0.876737583331325021D-03  0.488829673661292418D-04
  0.459031545713102815D+02  0.102795791308860918D+01 -0.871766016059246545D-03  0.484804074365736254D-04
  0.460053573861524754D+02  0.102786906924700738D+01 -0.866831649178931513D-03  0.480819011307648318D-04
  0.461076368478621035D+02  0.102778066156799031D+01 -0.861934134649979932D-03  0.476874015431866263D-04
  0.462099928983103112D+02  0.102769268710076189D+01 -0.857073128371522910D-03  0.472968601089480357D-04
  0.463124254795020391D+02  0.102760514292012872D+01 -0.852248290256353352D-03  0.469102302039109498D-04
  0.464149345335756678D+02  0.102751802612630105D+01 -0.847459283791853575D-03  0.465274662076608792D-04
  0.465175200028024278D+02  0.102743133384459795D+01 -0.842705776305196792D-03  0.461485224544826435D-04
  0.466201818295859098D+02  0.102734506322519081D+01 -0.837987438738311196D-03  0.457733538665685451D-04
  0.467229199564616380D+02  0.102725921144285115D+01 -0.833303945783300066D-03  0.454019159783254029D-04
  0.468257343260962884D+02  0.102717377569666324D+01 -0.828654975651639297D-03  0.450341656614986684D-04
  0.469286248812875044D+02  0.102708875320981585D+01 -0.824040210060111617D-03  0.446700597811131966D-04
  0.470315915649632501D+02  0.102700414122931449D+01 -0.819459334275542172D-03  0.443095552181842052D-04
  0.471346343201812417D+02  0.102691993702576112D+01 -0.814912037095970494D-03  0.439526099476017192D-04
  0.472377530901285567D+02  0.102683613789306682D+01 -0.810398010673048642D-03  0.435991829087276474D-04
  0.473409478181210943D+02  0.102675274114826509D+01 -0.805916950519145001D-03  0.432492333640187613D-04
  0.474442184476030491D+02  0.102666974413122003D+01 -0.801468555461291605D-03  0.429027210883010596D-04
  0.475475649221465559D+02  0.102658714420444608D+01 -0.797052527608894858D-03  0.425596054697901125D-04
  0.476509871854509868D+02  0.102650493875282001D+01 -0.792668572493184106D-03  0.422198474487359246D-04
  0.477544851813426376D+02  0.102642312518336887D+01 -0.788316398633739793D-03  0.418834087688383297D-04
  0.478580588537741605D+02  0.102634170092506860D+01 -0.783995717832192563D-03  0.415502508305806443D-04
  0.479617081468241508D+02  0.102626066342856848D+01 -0.779706244975263184D-03  0.412203359513925951D-04
  0.480654330046966223D+02  0.102618001016602767D+01 -0.775447698067605095D-03  0.408936268142280206D-04
  0.481692333717204590D+02  0.102609973863083015D+01 -0.771219798148411800D-03  0.405700866188614631D-04
  0.482731091923491604D+02  0.102601984633743570D+01 -0.767022269292573283D-03  0.402496787489736997D-04
  0.483770604111600946D+02  0.102594033082109193D+01 -0.762854838596002628D-03  0.399323681820418577D-04
  0.484810869728542642D+02  0.102586118963768569D+01 -0.758717235883282206D-03  0.396181195752350616D-04
  0.485851888222557378D+02  0.102578242036351308D+01 -0.754609194090457734D-03  0.393068967864326904D-04
  0.486893659043111384D+02  0.102570402059504895D+01 -0.750530449072197084D-03  0.389986659424341672D-04
  0.487936181640893025D+02  0.102562598794875415D+01 -0.746480739345809939D-03  0.386933938931599208D-04
  0.488979455467807114D+02  0.102554832006089591D+01 -0.742459806219238506D-03  0.383910465506464744D-04
  0.490023479976971146D+02  0.102547101458732604D+01 -0.738467393881038167D-03  0.380915900381644914D-04
  0.491068254622710612D+02  0.102539406920327991D+01 -0.734503249288936998D-03  0.377949925346984295D-04
  0.492113778860553666D+02  0.102531748160317560D+01 -0.730567121874073659D-03  0.375012219191523242D-04
  0.493160052147228640D+02  0.102524124950047213D+01 -0.726658763921055788D-03  0.372102455594282782D-04
  0.494207073940656940D+02  0.102516537062738688D+01 -0.722777930316069158D-03  0.369220324373485326D-04
  0.495254843699950413D+02  0.102508984273480430D+01 -0.718924378482443428D-03  0.366365516666536899D-04
  0.496303360885406946D+02  0.102501466359200410D+01 -0.715097868438147391D-03  0.363537727794414672D-04
  0.497352624958505203D+02  0.102493983098655606D+01 -0.711298162671027438D-03  0.360736647640778283D-04
  0.498402635381900794D+02  0.102486534272407193D+01 -0.707525026398117931D-03  0.357961979780811208D-04
  0.499453391619421652D+02  0.102479119662804363D+01 -0.703778227038973948D-03  0.355213436546906902D-04
  0.500504893136063771D+02  0.102471739053970357D+01 -0.700057534578249529D-03  0.352490720910808542D-04
  0.501557139397987868D+02  0.102464392231778434D+01 -0.696362721418991018D-03  0.349793544608049375D-04
  0.502610129872513198D+02  0.102457078983840799D+01 -0.692693562364545424D-03  0.347121624265810444D-04
  0.503663864028114858D+02  0.102449799099484729D+01 -0.689049834552673450D-03  0.344474685466382801D-04
  0.504718341334419236D+02  0.102442552369742668D+01 -0.685431317351387808D-03  0.341852450173806441D-04
  0.505773561262199181D+02  0.102435338587330360D+01 -0.681837792557751440D-03  0.339254639994660310D-04
  0.506829523283370875D+02  0.102428157546632548D+01 -0.678269044224864446D-03  0.336680984722954120D-04
  0.507886226870988793D+02  0.102421009043684541D+01 -0.674724858680327065D-03  0.334131223975935932D-04
  0.508943671499241432D+02  0.102413892876157342D+01 -0.671205024317856995D-03  0.331605100513914636D-04
  0.510001856643448122D+02  0.102406808843343411D+01 -0.667709331756519879D-03  0.329102344751108040D-04
  0.511060781780054398D+02  0.102399756746138237D+01 -0.664237573959860356D-03  0.326622695466645771D-04
  0.512120446386627819D+02  0.102392736387023398D+01 -0.660789545957109876D-03  0.324165911351705877D-04
  0.513180849941853765D+02  0.102385747570053831D+01 -0.657365044717049215D-03  0.321731743089034844D-04
  0.514241991925532176D+02  0.102378790100843386D+01 -0.653963869460153641D-03  0.319319935518782243D-04
  0.515303871818572645D+02  0.102371863786545303D+01 -0.650585821486714881D-03  0.316930253988319122D-04
  0.516366489102990940D+02  0.102364968435841219D+01 -0.647230703929728033D-03  0.314562454660897677D-04
  0.517429843261905020D+02  0.102358103858926719D+01 -0.643898322212966548D-03  0.312216290625121483D-04
  0.518493933779530778D+02  0.102351269867490435D+01 -0.640588483674007624D-03  0.309891539088829706D-04
  0.519558760141177913D+02  0.102344466274707435D+01 -0.637300997443947248D-03  0.307587970031793546D-04
  0.520624321833247308D+02  0.102337692895220700D+01 -0.634035674736486434D-03  0.305305347605565363D-04
  0.521690618343225552D+02  0.102330949545128203D+01 -0.630792328698017075D-03  0.303043445316055629D-04
  0.522757649159681819D+02  0.102324236041967409D+01 -0.627570774373406690D-03  0.300802043606552259D-04
  0.523825413772263957D+02  0.102317552204702911D+01 -0.624370828606898441D-03  0.298580921710317300D-04
  0.524893911671694937D+02  0.102310897853712879D+01 -0.621192310181514057D-03  0.296379864312477244D-04
  0.525963142349767949D+02  0.102304272810773567D+01 -0.618035039577391780D-03  0.294198655631724507D-04
  0.527033105299344484D+02  0.102297676899050760D+01 -0.614898839237666348D-03  0.292037077710419780D-04
  0.528103800014348295D+02  0.102291109943078440D+01 -0.611783533363084676D-03  0.289894926212434460D-04
  0.529175225989763689D+02  0.102284571768754473D+01 -0.608688947839816207D-03  0.287771991162033287D-04
  0.530247382721630700D+02  0.102278062203320652D+01 -0.605614910445969462D-03  0.285668066999395896D-04
  0.531320269707040893D+02  0.102271581075353835D+01 -0.602561250563836978D-03  0.283582962835406757D-04
  0.532393886444134949D+02  0.102265128214751977D+01 -0.599527799166199452D-03  0.281516471243477420D-04
  0.533468232432098901D+02  0.102258703452725430D+01 -0.596514389197854312D-03  0.279468387140960242D-04
  0.534543307171158588D+02  0.102252306621774647D+01 -0.593520855156863232D-03  0.277438528209511553D-04
  0.535619110162578522D+02  0.102245937555690314D+01 -0.590547033037055265D-03  0.275426697883813214D-04
  0.536695640908656273D+02  0.102239596089532148D+01 -0.587592760704222007D-03  0.273432700534622438D-04
  0.537772898912720407D+02  0.102233282059620811D+01 -0.584657877512222320D-03  0.271456356132090639D-04
  0.538850883679125801D+02  0.102226995303524815D+01 -0.581742224363460646D-03  0.269497480895543254D-04
  0.539929594713249941D+02  0.102220735660051010D+01 -0.578845643741004220D-03  0.267555886280499046D-04
  0.541009031521490726D+02  0.102214502969230647D+01 -0.575967979791192986D-03  0.265631387861861733D-04
  0.542089193611261493D+02  0.102208297072307963D+01 -0.573109078164143809D-03  0.263723812576850813D-04
  0.543170080490988241D+02  0.102202117811729543D+01 -0.570268785939627583D-03  0.261832985631751288D-04
  0.544251691670106084D+02  0.102195965031134373D+01 -0.567446951749902510D-03  0.259958732435019441D-04
  0.545334026659055198D+02  0.102189838575340430D+01 -0.564643425663721265D-03  0.258100874551603064D-04
  0.546417084969278477D+02  0.102183738290337112D+01 -0.561858059396919607D-03  0.256259244668014907D-04
  0.547500866113216276D+02  0.102177664023267134D+01 -0.559090705872087603D-03  0.254433678865942012D-04
  0.548585369604304915D+02  0.102171615622428380D+01 -0.556341219596352080D-03  0.252624002668211761D-04
  0.549670594956972778D+02  0.102165592937247474D+01 -0.553609456523098016D-03  0.250830057384504899D-04
  0.550756541686635259D+02  0.102159595818284532D+01 -0.550895273858645861D-03  0.249051683127314683D-04
  0.551843209309693847D+02  0.102153624117210784D+01 -0.548198530291962643D-03  0.247288715447318693D-04
  0.552930597343530792D+02  0.102147677686808236D+01 -0.545519085874298943D-03  0.245540990763147173D-04
  0.554018705306506902D+02  0.102141756380949777D+01 -0.542856802131281842D-03  0.243808359479113774D-04
  0.555107532717957923D+02  0.102135860054596295D+01 -0.540211541656652550D-03  0.242090672139351875D-04
  0.556197079098190770D+02  0.102129988563785501D+01 -0.537583168525395359D-03  0.240387767411685658D-04
  0.557287343968481110D+02  0.102124141765619947D+01 -0.534971548148917503D-03  0.238699497300294714D-04
  0.558378326851068607D+02  0.102118319518258893D+01 -0.532376547139252945D-03  0.237025707126469014D-04
  0.559470027269155850D+02  0.102112521680909163D+01 -0.529798033600357033D-03  0.235366248815534192D-04
  0.560562444746902599D+02  0.102106748113810553D+01 -0.527235876702195788D-03  0.233720992135209361D-04
  0.561655578809424512D+02  0.102100998678235877D+01 -0.524689946726320878D-03  0.232089784477310118D-04
  0.562749428982789368D+02  0.102095273236475270D+01 -0.522160115518204189D-03  0.230472473549569700D-04
  0.563843994794012389D+02  0.102089571651826261D+01 -0.519646256037386732D-03  0.228868925737093649D-04
  0.564939275771056089D+02  0.102083893788587776D+01 -0.517148242408136901D-03  0.227279005605214132D-04
  0.566035271442823742D+02  0.102078239512049018D+01 -0.514665949917218323D-03  0.225702578081869037D-04
  0.567131981339158813D+02  0.102072608688483424D+01 -0.512199255016829343D-03  0.224139496450666075D-04
  0.568229404990840550D+02  0.102067001185137363D+01 -0.509748035585854764D-03  0.222589625189190422D-04
  0.569327541929580434D+02  0.102061416870218280D+01 -0.507312170431867293D-03  0.221052849724034757D-04
  0.570426391688020544D+02  0.102055855612894208D+01 -0.504891539337666041D-03  0.219529028964149985D-04
  0.571525953799729649D+02  0.102050317283280800D+01 -0.502486023605266301D-03  0.218018023202320381D-04
  0.572626227799199157D+02  0.102044801752428804D+01 -0.500095505490010298D-03  0.216519720534919861D-04
  0.573727213221841978D+02  0.102039308892323421D+01 -0.497719868163400960D-03  0.215033985115747466D-04
  0.574828909603987697D+02  0.102033838575872515D+01 -0.495358996285049247D-03  0.213560691260894928D-04
  0.575931316482880646D+02  0.102028390676893288D+01 -0.493012775214855771D-03  0.212099723110930553D-04
  0.577034433396676931D+02  0.102022965070117744D+01 -0.490681091592548406D-03  0.210650943762340505D-04
  0.578138259884439734D+02  0.102017561631166509D+01 -0.488363833229746172D-03  0.209214246375394986D-04
  0.579242795486138959D+02  0.102012180236556582D+01 -0.486060888562405043D-03  0.207789512558806690D-04
